movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
17335,False,2,80747,Directing,Steve Shill,Steve Shill,1.998,/aLMTXuJHi70vrjAIsgE0Tcplcxs.jpg,52fe471a9251416c7508de01,Directing,Director
9070,False,2,42111,Directing,Bryan Spicer,Bryan Spicer,2.558,,52fe44d8c3a36847f80ad71f,Directing,Director
156717,False,2,97555,Directing,Roel Reiné,Roel Reiné,2.208,/nOc53uSl8bBNfkuLGlXnOZwbYdu.jpg,52fe4bab9251416c910e2013,Directing,Director
275601,False,2,16294,Directing,Jonathan Demme,Jonathan Demme,3.899,/w9Lw3xTEFQUYELkl9AH5i3p5OhJ.jpg,5397fdaf0e0a266db700c1d4,Directing,Director
2099,False,2,17784,Directing,John Irvin,John Irvin,2.646,/gF3FWhmbiwD96E1DP68F07LkX1m.jpg,52fe4335c3a36847f80428e3,Directing,Director
11074,False,2,63943,Directing,Rowdy Herrington,Rowdy Herrington,2.021,/hxAcdaRDPQerEfcUa0fvDf8ZTMX.jpg,52fe43f29251416c75023d27,Directing,Director
9824,False,2,59646,Directing,Kinka Usher,Kinka Usher,0.6,/AaZBcZvWOUAk0vpRSQjYL22Oq04.jpg,52fe4534c3a36847f80c20d1,Directing,Director
675327,False,1,1123897,Directing,Roseanne Liang,Roseanne Liang,2.992,/hJ5vEaYfdaQaMGikKjOjbXwdVIT.jpg,5e4fa2569b861600136bfaa1,Directing,Director
174751,False,2,77003,Directing,Gavin O'Connor,Gavin O'Connor,4.11,/zf3MHvbf2uKC4UbsuFHQYLz48g.jpg,52fe4d50c3a36847f825a655,Directing,Director
5375,False,2,42994,Directing,David Dobkin,David Dobkin,3.169,/c1cs3r7rDOzk0n32EDlon1xCGlE.jpg,52fe4404c3a36847f807d6ef,Directing,Director
3512,False,2,32277,Directing,Geoff Murphy,Geoff Murphy,1.727,,52fe4397c3a36847f8060209,Directing,Director
19904,False,2,45627,Directing,Nelson McCormick,Nelson McCormick,1.059,/kP4UNE4NKEWmWgc6VmUkTCC5bz3.jpg,52fe47f79251416c750ab801,Directing,Director
631060,False,1,72205,Directing,Shari Springer Berman,Shari Springer Berman,0.972,/nv56m7ZDsFeCKdbmTTwzuNML3SC.jpg,5d7c5904ec45520011f7224f,Directing,Director
631060,False,2,72206,Directing,Robert Pulcini,Robert Pulcini,0.913,/dHOF7ieq3mX7Od5wza30JOtsnjZ.jpg,5d7c58e7d5191f00103ee73a,Directing,Director
7183,False,2,15890,Directing,James Foley,James Foley,4.482,/ujAhQvNNnBqa6ZP2C46DMdAp09w.jpg,52fe4472c3a36847f80967e7,Directing,Director
357096,False,0,1141883,Directing,R.D. Braunstein,R.D. Braunstein,1.313,,560b0be4925141719600347f,Directing,Director
485942,False,2,1587348,Directing,Junpei Mizusaki,Junpei Mizusaki,0.943,,5a219b96c3a3680b930a88b5,Directing,Director
492611,False,1,98521,Directing,Floria Sigismondi,Floria Sigismondi,0.977,/1WDa5FXRdGXYxVmhx2J7bl7ErKg.jpg,5a3209fbc3a368148f00e15e,Directing,Director
8457,False,2,32593,Directing,Steven Brill,Steven Brill,1.708,/bhWId1JKFtFECSJPCYo9DbXeOaS.jpg,52fe44abc3a36847f80a3449,Directing,Director
9030,False,2,56735,Directing,David Moreau,David Moreau,1.925,/9LXJXsmpC042WrIIFbeUK8lTGZe.jpg,52fe44d3c3a36847f80ac56f,Directing,Director
9030,False,2,56736,Directing,Xavier Palud,Xavier Palud,1.159,,52fe44d3c3a36847f80ac575,Directing,Director
342878,False,2,58324,Directing,Jean-François Richet,Jean-François Richet,5.616,/PipS4XiDbV0hDfhydX9p8PkqZh.jpg,556ddd3f925141422c000d24,Directing,Director
24418,False,2,3289,Directing,Paul Weitz,Paul Weitz,3.913,/54Np4lBqGM36uwpzRc4KztJxGJz.jpg,52fe4494c3a368484e02aeab,Directing,Director
248574,False,2,74623,Directing,Kyle Newman,Kyle Newman,0.6,/mieIdxPhumlDRgkHUE4s9JUYoNd.jpg,52fe4f35c3a36847f82c554f,Directing,Director
51620,False,2,97555,Directing,Roel Reiné,Roel Reiné,2.208,/nOc53uSl8bBNfkuLGlXnOZwbYdu.jpg,52fe47fbc3a36847f8152b7f,Directing,Director
12193,False,2,71600,Directing,Seth Gordon,Seth Gordon,3.587,/3V2gHFkbez8iGTdlYyS9NxMujfw.jpg,52fe44c89251416c75040bc9,Directing,Director
13056,False,1,56359,Directing,Lexi Alexander,Lexi Alexander,0.722,/zQLF59u4v4nAu71FgcbuS2LNAzk.jpg,52fe45339251416c7504f085,Directing,Director
244761,False,2,56205,Directing,Atom Egoyan,Atom Egoyan,1.79,/tcC1xvYTnoVPwzVVpPkHJ2oPLb4.jpg,530f879d925141733200120c,Directing,Director
13690,False,2,61290,Directing,Matthew O'Callaghan,Matthew O'Callaghan,2.57,/dStRHoQsRZUU5RBBvQGW2qjv8KZ.jpg,52fe458c9251416c7505a541,Directing,Director
9932,False,2,1524,Directing,Harold Ramis,Harold Ramis,11.688,/kmTMTxthkDAsygk3Am4IUSVYYRi.jpg,52fe454cc3a36847f80c64cb,Directing,Director
45657,False,2,11770,Directing,John Carpenter,John Carpenter,8.688,/ghBgALx0z2hGdY32eG9VL6dPyhz.jpg,52fe46cdc3a36847f8112f75,Directing,Director
57157,False,2,52443,Directing,Jason Reitman,Jason Reitman,3.717,/eNNN1dwfB6b6p2hoEG1xyoa7H2p.jpg,52fe4926c3a36847f818b6d1,Directing,Director
5137,False,2,41378,Directing,Kerry Conran,Kerry Conran,0.6,,52fe43f5c3a36847f807a907,Directing,Director
10131,False,2,16938,Directing,Renny Harlin,Renny Harlin,7.831,/IhXiDrZBrsLZpB5K5BmzUGkp4G.jpg,52fe43309251416c75006d11,Directing,Director
615469,False,2,86270,Directing,Joseph Kosinski,Joseph Kosinski,5.211,/oWLUXWY0j8TYzwnf2wETYWO181S.jpg,5d2b3772caab6d4b3c98f00f,Directing,Director
377264,False,2,190090,Directing,Luke Scott,Luke Scott,4.324,/uijtW2Hkrrs8Cs9udxLPfSyJ4Ry.jpg,5695662ac3a3687181000797,Directing,Director
42949,False,2,59,Directing,Luc Besson,Luc Besson,11.882,/dXJdczT1NcvcZtnoWVGT0NmG11v.jpg,52fe4623c3a36847f80eed3f,Directing,Director
11565,False,2,61175,Directing,John Whitesell,John Whitesell,0.972,,52fe445b9251416c75031e09,Directing,Director
6877,False,2,46076,Directing,Tom Dey,Tom Dey,1.22,/diK2A0W5arJcnoqS298Ay6hDmYk.jpg,52fe4466c3a36847f8093c5d,Directing,Director
13836,False,2,58375,Directing,Andy Fickman,Andy Fickman,1.451,/iNj0z0q08sC2j1D8NCBKkkAeNyF.jpg,52fe45ac9251416c7505e7e7,Directing,Director
10014,False,2,62020,Directing,Jack Sholder,Jack Sholder,1.218,/mXTCImVmjqNharbLUCjnaOwjapj.jpg,52fe43079251416c75000bb1,Directing,Director
9341,False,2,15148,Directing,Jon Amiel,Jon Amiel,1.803,/tZf4VLvFobxizCzDQ6xQdygGT9.jpg,52fe44eac3a36847f80b1869,Directing,Director
139038,False,2,1110102,Directing,Michael Tiddes,Michael Tiddes,2.688,/pb28TcY5MXtgtn1vPYkxlPtRmYo.jpg,52fe4c5ac3a368484e1b3f0b,Directing,Director
82505,False,2,86482,Directing,Mark Tonderai,Mark Tonderai,3.122,/ywEPsymLwAxq3NwPXZTZcooqQ8g.jpg,52fe48589251416c9108901b,Directing,Director
1691,False,2,16847,Directing,Eli Roth,Eli Roth,13.405,/qQTkpxzh1FlBGL1HD5hzdUMxv49.jpg,52fe430cc3a36847f8036ad7,Directing,Director
45772,False,2,12079,Directing,Kelly Asbury,Kelly Asbury,3.876,/fzHQFYLc1zVVn3dUjr6pMuKdE0U.jpg,52fe46d2c3a36847f81141e5,Directing,Director
7978,False,2,4945,Directing,Joe Johnston,Joe Johnston,7.114,/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg,52fe448ac3a36847f809bd65,Directing,Director
11397,False,2,57604,Directing,Joel Gallen,Joel Gallen,0.65,/a1w10NA5Rm28ITpfY8PzzsKZ4Kf.jpg,52fe44389251416c7502cf3f,Directing,Director
11806,False,2,13581,Directing,Brian Levant,Brian Levant,1.306,/w5i30CI5PekRZry3AgME1ntEQSP.jpg,52fe44889251416c7503831b,Directing,Director
81836,False,2,1243,Directing,Woody Allen,Woody Allen,12.628,/wcPQgZLDibuej1RwNTy1R2U2ZJw.jpg,52fe482e9251416c910830d7,Directing,Director
503,False,2,5231,Directing,Wolfgang Petersen,Wolfgang Petersen,7.334,/8TTijeJBFITOhvJruS68aCjwK9f.jpg,52fe424ac3a36847f8012ee5,Directing,Director
37707,False,2,5877,Directing,Vincenzo Natali,Vincenzo Natali,4.062,/rvYH9Ns2rTZ4X8OlMkfSCh7FPET.jpg,537385f1c3a36815300013b0,Directing,Director
502416,False,2,55789,Directing,Tate Taylor,Tate Taylor,6.828,/zJaLbNHLoQMhCAeJhn1J1B0xrup.jpg,5a73a5c9925141059a01317b,Directing,Director
89492,False,2,41039,Directing,Judd Apatow,Judd Apatow,2.784,/7iD2D263nT0ZOF6vuUojQYQ5cbf.jpg,52fe4a1c9251416c910c395b,Directing,Director
9312,False,2,4014,Directing,Paul W. S. Anderson,Paul W. S. Anderson,15.229,/AeYYSi30WCkowdk04Awa0kr1E4S.jpg,52fe44e6c3a36847f80b0899,Directing,Director
2022,False,2,32593,Directing,Steven Brill,Steven Brill,1.708,/bhWId1JKFtFECSJPCYo9DbXeOaS.jpg,52fe432dc3a36847f804039b,Directing,Director
38321,False,2,116357,Directing,Scott Stewart,Scott Stewart,1.19,/ase45DKdLBzQx3DXf5tsDwhlxv2.jpg,52fe46ab9251416c9105bd61,Directing,Director
9384,False,2,57130,Directing,Todd Phillips,Todd Phillips,8.257,/A6FPht87DiqXzp456WjakLi2AtP.jpg,52fe44f0c3a36847f80b2ff1,Directing,Director
9482,False,2,33279,Directing,Danny Cannon,Danny Cannon,1.613,,52fe44fdc3a36847f80b62b9,Directing,Director
418078,False,2,1423660,Directing,Trey Edward Shults,Trey Edward Shults,1.22,/5MBULjl0vpafarD0A4tRraQPuQu.jpg,5e7de8cffea0d708feca1f45,Directing,Director
539885,False,2,55789,Directing,Tate Taylor,Tate Taylor,6.828,/zJaLbNHLoQMhCAeJhn1J1B0xrup.jpg,5b85eb8692514149f9002cdb,Directing,Director
22894,False,2,116357,Directing,Scott Stewart,Scott Stewart,1.19,/ase45DKdLBzQx3DXf5tsDwhlxv2.jpg,52fe4454c3a368484e01cf83,Directing,Director
5,False,1,3110,Directing,Allison Anders,Allison Anders,1.144,/ln8nIx6UjxpMLVQlStCJpx6fyL7.jpg,52fe420dc3a36847f800012d,Directing,Director
5,False,2,2294,Directing,Robert Rodriguez,Robert Rodriguez,10.109,/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg,52fe420dc3a36847f8000139,Directing,Director
5,False,2,138,Directing,Quentin Tarantino,Quentin Tarantino,17.608,/1gjcpAa99FAOWGnrUvHEXXsRs7o.jpg,52fe420dc3a36847f800013f,Directing,Director
271718,False,2,41039,Directing,Judd Apatow,Judd Apatow,2.784,/7iD2D263nT0ZOF6vuUojQYQ5cbf.jpg,53807c33c3a368059e004f50,Directing,Director
52451,False,2,4014,Directing,Paul W. S. Anderson,Paul W. S. Anderson,15.229,/AeYYSi30WCkowdk04Awa0kr1E4S.jpg,52fe482cc3a36847f815b217,Directing,Director
9767,False,2,59026,Directing,Peyton Reed,Peyton Reed,5.974,/aucXNycAtFREMIKr6ikmHvd2Mmp.jpg,52fe4529c3a36847f80bfc53,Directing,Director
4442,False,2,280,Directing,Terry Gilliam,Terry Gilliam,10.025,/kODccJVnrt4ioPbJVEnkkKPHbG7.jpg,52fe43c1c3a36847f806d521,Directing,Director
403119,False,2,100734,Directing,Johannes Roberts,Johannes Roberts,4.938,/8hHny6atmFXcuNl2m1AP3fIOayz.jpg,5769bb7b92514117790008d4,Directing,Director
27573,False,2,17167,Directing,Andy Tennant,Andy Tennant,2.229,/bvHhEFoAlPbbtioxrWZaOFNAu71.jpg,52fe4554c3a368484e053fbf,Directing,Director
249070,False,2,1413740,Directing,Aleksander Bach,Aleksander Bach,0.609,,54b72124c3a3686c6b001168,Directing,Director
1375,False,2,16513,Directing,John G. Avildsen,John G. Avildsen,6.097,/cBpz7xPTfT0cfPhQoGrp7x7esma.jpg,52fe42f1c3a36847f802e951,Directing,Director
10054,False,2,2294,Directing,Robert Rodriguez,Robert Rodriguez,10.109,/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg,52fe43159251416c75002d37,Directing,Director
109431,False,2,71600,Directing,Seth Gordon,Seth Gordon,3.587,/3V2gHFkbez8iGTdlYyS9NxMujfw.jpg,52fe4ab5c3a36847f81dd80d,Directing,Director
346672,False,1,402272,Directing,Anna Foerster,Anna Foerster,2.686,,5590be5ac3a3684349004046,Directing,Director
49524,False,2,57270,Directing,Robert Schwentke,Robert Schwentke,1.759,/awPMXTPvBQFlUWVt8I7WOv8ajYg.jpg,52fe4799c3a36847f813e7ef,Directing,Director
6477,False,2,49903,Directing,Tim Hill,Tim Hill,4.89,/jJ4UQBlQ71aJzU75ZxnO5gdTbnj.jpg,52fe4454c3a36847f808fa57,Directing,Director
224141,False,2,17633,Directing,Rob Marshall,Rob Marshall,5.432,/4cTHkbMpsHHNI23HP3RHNLFoPRz.jpg,52fe4e319251416c7514e603,Directing,Director
147441,False,2,578,Directing,Ridley Scott,Ridley Scott,13.438,/zABJmN9opmqD4orWl3KSdCaSo7Q.jpg,52fe4ba69251416c75109a81,Directing,Director
81005,False,2,9032,Directing,Bryan Singer,Bryan Singer,3.613,/ts06thbCv9Ug2mNpcbcrmLGRL4Q.jpg,52fe47f09251416c9107aa75,Directing,Director
97020,False,2,52576,Directing,José Padilha,José Padilha,2.719,/1v2CvKDLEqxNjZk26Zby0dpasnC.jpg,52fe49cd9251416c750d3c33,Directing,Director
44833,False,2,36602,Directing,Peter Berg,Peter Berg,11.243,/1pR16H0zqRG49ns8cYykYpodgGF.jpg,52fe469ec3a36847f8108cc7,Directing,Director
9738,False,2,20400,Directing,Tim Story,Tim Story,2.824,/d1VJwZmNnsZlDq9aAjJf95tehKh.jpg,52fe4524c3a36847f80beded,Directing,Director
14161,False,2,6046,Directing,Roland Emmerich,Roland Emmerich,10.165,/mN8x74uv9yQ7dJl8nh2q26mkY8v.jpg,52fe45d29251416c75063965,Directing,Director
114478,False,2,70100,Directing,Shinji Aramaki,Shinji Aramaki,2.075,/wQRb6WeatX25rUjSSeLK31At4m4.jpg,52fe4b4cc3a36847f81fcf39,Directing,Director
661791,False,2,54526,Directing,Paco Plaza,Paco Plaza,2.421,/7STjUYAbJyr3gMKm9Qvfy5ESpIt.jpg,5e15d6c35907de0014e5244e,Directing,Director
9448,False,2,58036,Directing,Kirk Wong,Kirk Wong,1.449,/wrKLSjzJyy8ykhyGfViCUJVyMgb.jpg,52fe44f8c3a36847f80b5073,Directing,Director
518158,False,2,1038001,Directing,Steven Kostanski,Steven Kostanski,3.406,/7nXlOIJcc0Zm2IjzUvnoNS7nx5C.jpg,5ad2374d0e0a266c1f013f6b,Directing,Director
643550,False,1,2443986,Directing,Zu Quirke,Zu Quirke,0.766,/ddRahLBsDwDYfo134cMDOGqc7YX.jpg,5db87cfc3faba000143a0ae0,Directing,Director
335791,False,2,25873,Directing,Jon Cassar,Jon Cassar,2.103,,552daa71c3a36862010013b9,Directing,Director
14906,False,2,11429,Directing,Hamilton Luske,Hamilton Luske,5.663,/eizhvQwX9BYxywvrZVw8eZQBvXa.jpg,5833c06fc3a36833870056b4,Directing,Director
14906,False,2,11434,Directing,Wilfred Jackson,Wilfred Jackson,4.692,/rTszyDc1jFOQQrzSYgnxEVLxd8W.jpg,52fe46279251416c7506ef65,Directing,Director
14906,False,2,74565,Directing,Jack Kinney,Jack Kinney,1.771,/mKYc1GV9rqbvzVYMrhFg3LnA7A8.jpg,5833c08bc3a3683399005ed8,Directing,Director
15019,False,1,57434,Directing,Amy Heckerling,Amy Heckerling,4.667,/hIc3bQxLOPAcpGJ1CVFuzpzJRZ0.jpg,52fe46309251416c7507030d,Directing,Director
37905,False,2,119195,Directing,Benjamin Rocher,Benjamin Rocher,0.868,/27Iq7RK0VpSIjUzv3hxTkRqsbbW.jpg,52fe467c9251416c910560a1,Directing,Director
489064,False,2,16848,Directing,Rob Zombie,Rob Zombie,9.427,/kkl4gjIJ1pyEJhNp2B2HricD2v7.jpg,5a1a1120925141033003264e,Directing,Director
84105,False,1,56714,Directing,Daisy von Scherler Mayer,Daisy von Scherler Mayer,2.247,/ebJciI29YXLqblVayOIHqOAh4pD.jpg,52fe48d99251416c9109a3d5,Directing,Director
146223,False,2,77269,Directing,John Crowley,John Crowley,0.775,/2s24bopQ131ZTF3lrBLRFKMHPQG.jpg,52fe4b789251416c75103d17,Directing,Director
184125,False,2,23799,Directing,Uwe Boll,Uwe Boll,3.667,/6Rf29Z2LaYctdUZeyzyXf41p6Ih.jpg,52fe4cb69251416c75123339,Directing,Director
11317,False,2,34611,Directing,Howard Zieff,Howard Zieff,1.4,/msqlpdksChlqHRDXNM61SbRm4uP.jpg,52fe44249251416c7502a467,Directing,Director
333674,False,2,1183516,Directing,Adam Schindler,Adam Schindler,1.003,,551b8b179251414aed001b47,Directing,Director
14372,False,2,16566,Directing,George P. Cosmatos,George P. Cosmatos,5.074,/ahB2fRofvALZRuwwcxy8ITSCzBx.jpg,52fe45eb9251416c75066f93,Directing,Director
10748,False,2,56710,Directing,Oliver Parker,Oliver Parker,2.705,/hjspChL8E4dIkkC7RJ5FCDOqkj5.jpg,52fe43ae9251416c75019f29,Directing,Director
88042,False,2,58375,Directing,Andy Fickman,Andy Fickman,1.451,/iNj0z0q08sC2j1D8NCBKkkAeNyF.jpg,52fe49e79251416c910bc9b3,Directing,Director
1722,False,2,18844,Directing,John Madden,John Madden,1.4,/z0msDsLeFxfE70DkIKstymRlTKf.jpg,52fe4310c3a36847f8037b1f,Directing,Director
12819,False,2,61970,Directing,Ben Gluck,Ben Gluck,1.141,/v0njMRjDYgDMDNzYE6H6rXjDK6g.jpg,52fe45279251416c7504d749,Directing,Director
12819,False,2,131242,Directing,Anthony Bell,Anthony Bell,1.4,,52fe45279251416c7504d743,Directing,Director
18476,False,2,71329,Directing,Jonas Åkerlund,Jonas Åkerlund,2.694,/1BLBoGdU4jugE3NpSqlyNGj5xbJ.jpg,52fe477f9251416c7509b923,Directing,Director
445954,False,2,78108,Directing,Isaac Florentine,Isaac Florentine,3.345,/4PJrg3l105M2GMNazhu2DXZ1Wce.jpg,58c146d2c3a3682650008fec,Directing,Director
9073,False,2,56998,Directing,Dwight H. Little,Dwight H. Little,2.298,/ezXjUoBIeb1LrDTi4Pp3G8lhAok.jpg,52fe44d8c3a36847f80ad85d,Directing,Director
123109,False,2,45996,Directing,Ryûhei Kitamura,Ryûhei Kitamura,1.262,/iitzR6lbdD1sCK2LOoG8Li1Cg30.jpg,52fe4a8dc3a368484e159f4b,Directing,Director
793723,False,2,84439,Directing,Julien Leclercq,Julien Leclercq,3.602,/xP2OPVSMg2S19A1KzECnaqswqh8.jpg,601d1c3513a320003ca540f9,Directing,Director
6439,False,2,50582,Directing,Frederik Du Chau,Frederik Du Chau,0.773,,52fe4451c3a36847f808ef5d,Directing,Director
24831,False,2,4600,Directing,Joe Dante,Joe Dante,4.908,/AghJPGRamlgJCPJYgX92Utehcak.jpg,52fe44acc3a368484e03060b,Directing,Director
169219,False,2,16938,Directing,Renny Harlin,Renny Harlin,7.831,/IhXiDrZBrsLZpB5K5BmzUGkp4G.jpg,52fe4cdec3a36847f824239f,Directing,Director
13018,False,2,74101,Directing,Marcel Langenegger,Marcel Langenegger,0.98,,52fe452f9251416c7504e849,Directing,Director
9091,False,2,37710,Directing,Peter Hyams,Peter Hyams,2.47,/duAvOEQ7Bt3RoiyBzFmlOawcCwW.jpg,52fe44dbc3a36847f80ae0f1,Directing,Director
24402,False,2,38007,Directing,Just Jaeckin,Just Jaeckin,1.918,/1v6PDE0DyaXbyltb0IJatnvmXQH.jpg,52fe4493c3a368484e02abd1,Directing,Director
800937,False,2,1223146,Directing,Alex Hardcastle,Alex Hardcastle,1.203,,6039b1dda2e6020060f332a0,Directing,Director
2749,False,2,27846,Directing,John Herzfeld,John Herzfeld,1.4,/opDaQuBZwM0p8K6HFw8mRbspT8S.jpg,52fe4369c3a36847f805258d,Directing,Director
471507,False,1,54025,Directing,Karyn Kusama,Karyn Kusama,3.154,/pfVHh9OEfgYPouqO3aSOxwmqoFS.jpg,59976166c3a36852da00038a,Directing,Director
8555,False,2,41041,Directing,Christopher Smith,Christopher Smith,3.386,/7Un0sQeq7V9DgJw9n3OEzdo4vod.jpg,52fe44aec3a36847f80a40f7,Directing,Director
649087,False,2,1394236,Directing,Alain Darborg,Alain Darborg,1.111,/AplLtXCQ1n7PGIGCPIVIvJJU2vq.jpg,606d105612c604002965444f,Directing,Director
10069,False,2,62768,Directing,William Brent Bell,William Brent Bell,3.157,/f7BvvN72ZhESBQ7wrCVw8M4D9by.jpg,52fe431a9251416c750039a5,Directing,Director
241843,False,2,1276823,Directing,Cary Murnion,Cary Murnion,0.6,/nmBhLqmIRJoqHOKgkWKrSiASEdc.jpg,52fe4ebfc3a36847f82a583b,Directing,Director
241843,False,2,1276825,Directing,Jonathan Milott,Jonathan Milott,1.4,/nJjtDqT3ZoEafHBnYIXdwRMS6bP.jpg,52fe4ebfc3a36847f82a5841,Directing,Director
11517,False,2,52629,Directing,Joseph Ruben,Joseph Ruben,3.34,/ic4WkiH78PdkmxEE6i50DV8V49T.jpg,52fe44509251416c750305a1,Directing,Director
9566,False,2,893,Directing,Tony Scott,Tony Scott,11.59,/zEEbiNa8Pqw3U6pZ8Z2y3dlJJnC.jpg,52fe450bc3a36847f80b8f65,Directing,Director
17134,False,2,16938,Directing,Renny Harlin,Renny Harlin,7.831,/IhXiDrZBrsLZpB5K5BmzUGkp4G.jpg,52fe47089251416c7508bad5,Directing,Director
277547,False,0,1331991,Directing,Justin Reardon,Justin Reardon,0.6,,53a30ea0c3a3682ab9000021,Directing,Director
14979,False,1,51984,Directing,Mimi Leder,Mimi Leder,3.57,/xfU1D7ze2oAyRAiSkws1CKahh7H.jpg,52fe462c9251416c7506fad1,Directing,Director
501979,False,2,15002,Directing,Dean Parisot,Dean Parisot,1.079,/jpgHbQjkrQHZnhmOvmDLhxvSf3r.jpg,5a70e5fa925141374e0165b0,Directing,Director
19840,False,2,10965,Directing,Chris Columbus,Chris Columbus,6.933,/yCyEz90NqjEXKZ7HYcEhDXlLlPc.jpg,52fe47f39251416c750aaf29,Directing,Director
768334,False,2,2305272,Directing,Roberto De Feo,Roberto De Feo,0.732,/51EdjDrDKVORJWzLMppi4YDfMy6.jpg,5fbd9c63d9f4a6003d99e4f0,Directing,Director
768334,False,2,2456774,Directing,Paolo Strippoli,Paolo Strippoli,1.566,/hnkBhbXciASFMj2a3EE3g3lfmOD.jpg,5fbd9c719c97bd003d9f81e1,Directing,Director
8398,False,2,54827,Directing,Dave Meyers,Dave Meyers,1.4,/lKi1NYkcoW8arybXyw1s3LyW1Lo.jpg,52fe44a5c3a36847f80a2011,Directing,Director
2176,False,2,12632,Directing,Daniel Sackheim,Daniel Sackheim,0.917,,52fe433dc3a36847f804524b,Directing,Director
10538,False,2,40230,Directing,Kevin Hooks,Kevin Hooks,1.598,/zQIkzw1QsQvnjgLb5TMO4jyoqFY.jpg,52fe43839251416c7501347f,Directing,Director
74998,False,2,21370,Directing,Roger Donaldson,Roger Donaldson,4.542,/pPFxPo05qMvZSJ3Rs3YwD3tcUvb.jpg,52fe48e9c3a368484e111843,Directing,Director
10136,False,2,12964,Directing,Michael Ritchie,Michael Ritchie,2.729,/6wKstF7jG4mmInWNGP1wENkCF47.jpg,52fe43319251416c750070dd,Directing,Director
9825,False,2,58712,Directing,Steve Miner,Steve Miner,5.289,/jI202evRSMXDHCugyWvrAaUuVO4.jpg,52fe4534c3a36847f80c2187,Directing,Director
9745,False,2,58868,Directing,Troy Miller,Troy Miller,0.6,/BXoyjVsNKHAQOh0MmlPGR5apyU.jpg,52fe4525c3a36847f80bf0f5,Directing,Director
10145,False,2,52629,Directing,Joseph Ruben,Joseph Ruben,3.34,/ic4WkiH78PdkmxEE6i50DV8V49T.jpg,52fe43359251416c7500788f,Directing,Director
11152,False,2,68352,Directing,Carter Smith,Carter Smith,0.98,/uyUyQsKrBhnk6zPiU54crc1xHyd.jpg,52fe44029251416c75025e87,Directing,Director
14873,False,0,142007,Directing,Steve Trenbirth,Steve Trenbirth,0.6,,52fe46239251416c7506e5af,Directing,Director
378018,False,2,1038001,Directing,Steven Kostanski,Steven Kostanski,3.406,/7nXlOIJcc0Zm2IjzUvnoNS7nx5C.jpg,570629afc3a3685d3b002153,Directing,Director
340676,False,2,21678,Directing,Olivier Assayas,Olivier Assayas,1.901,/ybg3hz6jRrQJMrQfdeRRVsNVmu4.jpg,5559397dc3a3687779008e1d,Directing,Director
829557,False,1,88253,Directing,Barbara Białowąs,Barbara Białowąs,3.678,/vhf5l82ItqfVTwioqlZv1ab0v19.jpg,629f8413a8b2ca006608ce1d,Directing,Director
829557,False,2,1192152,Directing,Tomasz Mandes,Tomasz Mandes,8.887,/wmYwPfWSXfjXpwvljvXEX8h0wfC.jpg,629f84507e12f050e4bc2da8,Directing,Director
2636,False,2,26648,Directing,Luis Llosa,Luis Llosa,1.867,/mL2FmYTZvnvP4kJ9heOQLk5BT9m.jpg,52fe4361c3a36847f804fd3f,Directing,Director
20829,False,2,41039,Directing,Judd Apatow,Judd Apatow,2.784,/7iD2D263nT0ZOF6vuUojQYQ5cbf.jpg,52fe43fcc3a368484e0092ed,Directing,Director
23172,False,2,13581,Directing,Brian Levant,Brian Levant,1.306,/w5i30CI5PekRZry3AgME1ntEQSP.jpg,52fe4461c3a368484e01fbd7,Directing,Director
324542,False,2,232959,Directing,Baran bo Odar,Baran bo Odar,2.942,/3CfxoYPDPgFZ6jJMBOXCO5zhhEQ.jpg,5e85bc435294e700114ab28a,Directing,Director
9728,False,2,58712,Directing,Steve Miner,Steve Miner,5.289,/jI202evRSMXDHCugyWvrAaUuVO4.jpg,52fe4523c3a36847f80be88b,Directing,Director
27579,False,2,45052,Directing,Anton Corbijn,Anton Corbijn,2.099,/tBr98AlA0vYHX1s2faMeatfab5O.jpg,52fe4555c3a368484e0542c1,Directing,Director
10402,False,2,64151,Directing,Mike Mitchell,Mike Mitchell,5.896,/9ErS7QpRTxPNPreL6hInXYUdF1X.jpg,52fe43679251416c7500f09d,Directing,Director
284536,False,2,77357,Directing,Rupert Wyatt,Rupert Wyatt,2.265,/m3KzS9wnfgAWD0ppIKQEQcTtM1S.jpg,540b081dc3a36879ab001579,Directing,Director
10061,False,2,11770,Directing,John Carpenter,John Carpenter,6.206,/ghBgALx0z2hGdY32eG9VL6dPyhz.jpg,52fe43179251416c7500311d,Directing,Director
6073,False,2,1704,Directing,Gore Verbinski,Gore Verbinski,2.111,/rSQRdmLNAwdKxrtvBSSlBmWeSsj.jpg,52fe443bc3a36847f8089deb,Directing,Director
7364,False,2,52609,Directing,Breck Eisner,Breck Eisner,3.279,/8ouzxw59UfkIw8Pm0fo4T1ptTCc.jpg,52fe447cc3a36847f8098e47,Directing,Director
10357,False,2,8843,Directing,Mick Jackson,Mick Jackson,3.921,/pLQJApQAJKR3L6eYqLczxA4QjpY.jpg,52fe435f9251416c7500ddcf,Directing,Director
