movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
1848,False,2,19450,Directing,Bob Rafelson,Bob Rafelson,2.268,/6YJpKfdlyYUz2jOxYaZ5yvqueeC.jpg,52fe431ac3a36847f803a711,Directing,Director
1849,False,2,19457,Directing,Mark Robson,Mark Robson,1.974,/3oLTKEhJn27s9SSBnzYxkgTsIa1.jpg,52fe431ac3a36847f803a783,Directing,Director
1851,False,2,19473,Directing,Alex March,Alex March,0.98,,52fe431ac3a36847f803a8c9,Directing,Director
1853,False,1,19509,Directing,Jessica Yu,Jessica Yu,2.261,/eUkt2afdBtx261l5xz4fNSeFWIp.jpg,52fe431bc3a36847f803a9fd,Directing,Director
1854,False,2,19516,Directing,Alfred Weidenmann,Alfred Weidenmann,0.6,/oGW60CYzVk0ul1L6kziDuLSTaNm.jpg,52fe431bc3a36847f803aa47,Directing,Director
1855,False,2,19528,Directing,Vincent Sherman,Vincent Sherman,3.067,/6p2urgk6KsbnBOwGFVvTzAefWFA.jpg,52fe431bc3a36847f803aac7,Directing,Director
1857,False,2,19542,Directing,Nelson Shin,Nelson Shin,0.6,,52fe431bc3a36847f803ab1b,Directing,Director
1861,False,2,19565,Directing,Sergio M. Castilla,Sergio M. Castilla,0.84,,52fe431bc3a36847f803ad63,Directing,Director
1862,False,2,19572,Directing,Richard Michaels,Richard Michaels,0.6,,52fe431bc3a36847f803ad9d,Directing,Director
1864,False,2,19606,Directing,Jean Negulesco,Jean Negulesco,1.85,/eF9ziWzUCPAh83g9W4paa5HnOaX.jpg,52fe431bc3a36847f803ae69,Directing,Director
1868,False,0,19629,Directing,Guy Casaril,Guy Casaril,0.6,,52fe431cc3a36847f803af97,Directing,Director
1870,False,2,19639,Directing,André Hunebelle,André Hunebelle,3.32,/mTnYWjxJawS6ZL8gTxy8xFfLs6Q.jpg,52fe431cc3a36847f803afe9,Directing,Director
1873,False,2,19665,Directing,John Boorman,John Boorman,3.338,/jMSpwdhkIsIGskwVE38Bdtazfy1.jpg,52fe431cc3a36847f803b1b5,Directing,Director
1874,False,2,19684,Directing,Bille August,Bille August,4.226,/cBau5curUxUfgj0H8o35OxOOS4F.jpg,52fe431cc3a36847f803b273,Directing,Director
1881,False,2,19730,Directing,Stéphane Meunier,Stéphane Meunier,1.4,,52fe431dc3a36847f803b627,Directing,Director
1884,False,2,19744,Directing,John Korty,John Korty,0.613,,52fe431dc3a36847f803b78b,Directing,Director
1889,False,2,19789,Directing,Marcel Ophüls,Marcel Ophüls,1.761,/euSUNCBbdb2RnnPJ2sfwTWaK14w.jpg,52fe431ec3a36847f803ba65,Directing,Director
1890,False,1,19798,Directing,Randa Haines,Randa Haines,1.388,/ndsn7FhgVDbixDqZGFWAgVPiGTd.jpg,52fe431ec3a36847f803bacb,Directing,Director
1891,False,2,10930,Directing,Irvin Kershner,Irvin Kershner,3.832,/imtFUtcASoh2e1Emtt62UuFkIWA.jpg,52fe431ec3a36847f803bb55,Directing,Director
1892,False,2,19800,Directing,Richard Marquand,Richard Marquand,2.128,/eEalDQpLsXJqejPDQ3MWGe95UHT.jpg,52fe431ec3a36847f803bbfd,Directing,Director
1896,False,2,19804,Directing,Manuel Huerga,Manuel Huerga,1.254,/blnkeNRA2NFTMXtHpIKKiDUl8xe.jpg,52fe431fc3a36847f803bf6d,Directing,Director
1899,False,2,19837,Directing,Dai Sijie,Dai Sijie,1.052,,52fe431fc3a36847f803c089,Directing,Director
1905,False,2,19864,Directing,Rosa von Praunheim,Rosa von Praunheim,2.393,/lg4EP2cs9PKGVbwzb7snyKGjni2.jpg,52fe4320c3a36847f803c4b3,Directing,Director
1906,False,2,19865,Directing,Konrad Wolf,Konrad Wolf,0.695,/1mBo81TMmZWE3E0WIZcRan1HOG1.jpg,52fe4320c3a36847f803c4bd,Directing,Director
1910,False,2,19879,Directing,Cyril Tuschi,Cyril Tuschi,0.6,,52fe4321c3a36847f803c67f,Directing,Director
1914,False,1,19912,Directing,Ute Wieland,Ute Wieland,0.6,,52fe4321c3a36847f803c913,Directing,Director
1914,False,0,19920,Directing,Bruno Grass,Bruno Grass,0.6,,52fe4321c3a36847f803c94b,Directing,Director
1915,False,2,19921,Directing,Wolfgang Büld,Wolfgang Büld,1.008,/bfrsWKslymNXhwUHBG4uGnNK6lV.jpg,52fe4321c3a36847f803c975,Directing,Director
1920,False,2,8626,Directing,Gerd Oswald,Gerd Oswald,3.065,,52fe4322c3a36847f803cb63,Directing,Director
1921,False,2,19969,Directing,Pat O'Connor,Pat O'Connor,1.473,/zGk61362umO8TtEOuBbU2trwANs.jpg,52fe4322c3a36847f803cbeb,Directing,Director
1922,False,2,19983,Directing,Sam Garbarski,Sam Garbarski,1.641,,52fe4322c3a36847f803cca7,Directing,Director
1926,False,2,20023,Directing,Youssef Chahine,Youssef Chahine,2.767,/eISYmf4YgY39B6ss0jbwwi2gJhz.jpg,52fe4322c3a36847f803cf7d,Directing,Director
1926,False,2,20024,Directing,Amos Gitai,Amos Gitai,1.421,/rzeDnQ8JSnshvhmM9hzk955Wg9R.jpg,52fe4322c3a36847f803cf83,Directing,Director
1926,False,2,20025,Directing,Shohei Imamura,Shohei Imamura,2.52,/uGc8ZRIapKU7NHqfdm5dmAerD3p.jpg,52fe4322c3a36847f803cf8f,Directing,Director
1926,False,1,20026,Directing,Samira Makhmalbaf,Samira Makhmalbaf,0.766,/bHhIgX0P8S0zKfZ5QCTibSBEDOB.jpg,52fe4322c3a36847f803cf9b,Directing,Director
1926,False,2,20027,Directing,Idrissa Ouedraogo,Idrissa Ouedraogo,1.4,/p3qqjBuh1mzC1dgNoyPxS4bH3j.jpg,52fe4322c3a36847f803cfa7,Directing,Director
1926,False,2,20028,Directing,Danis Tanović,Danis Tanović,0.652,/76GowczFt5uHd9q80KH1BqYM3OY.jpg,52fe4322c3a36847f803cfb3,Directing,Director
1930,False,2,87742,Directing,Marc Webb,Marc Webb,6.218,/65tk6xLNEW4EG0CSrxbVeHDi03a.jpg,52fe4323c3a36847f803d167,Directing,Director
1931,False,2,31119,Directing,Sylvain White,Sylvain White,3.095,/8n84QfPuQCvMaOPXNOOcK1ehhOC.jpg,52fe4323c3a36847f803d26d,Directing,Director
1935,False,1,20073,Directing,Alexandra Leclère,Alexandra Leclère,1.4,/uROJ7qTlyb8HZjrVb4iDgmpUfVm.jpg,52fe4323c3a36847f803d4c7,Directing,Director
1944,False,2,20133,Directing,Tod Williams,Tod Williams,2.058,,52fe4325c3a36847f803da29,Directing,Director
1945,False,2,10781,Directing,Michael Apted,Michael Apted,4.392,/8ZLhPKz9CDZdbvFCIBAJMfd9IxE.jpg,52fe4325c3a36847f803da6f,Directing,Director
1959,False,1,20237,Directing,Beeban Kidron,Beeban Kidron,1.22,/x6kMAF5aO2s7oNYMl6el1Z79ckT.jpg,52fe4326c3a36847f803e14b,Directing,Director
1965,False,2,12989,Directing,Andrew Davis,Andrew Davis,1.812,/csTQMywuMkOttSiLzYMMaCMILHH.jpg,52fe4326c3a36847f803e38d,Directing,Director
1969,False,2,20307,Directing,Joachim Rønning,Joachim Rønning,1.184,/6Ngvvc3WIPgg7L0vvMUYs4uHYjR.jpg,52fe4327c3a36847f803e6e1,Directing,Director
1969,False,2,20308,Directing,Espen Sandberg,Espen Sandberg,2.996,/meoiaU4mxGVHFHLIedATpqROEnz.jpg,52fe4327c3a36847f803e6e7,Directing,Director
1970,False,2,20310,Directing,Takashi Shimizu,Takashi Shimizu,2.014,/krjo0ifUmCCnKTbYpnEWZU8owaJ.jpg,52fe4327c3a36847f803e7ad,Directing,Director
1977,False,2,82939,Directing,Toby Wilkins,Toby Wilkins,0.757,,52fe4328c3a36847f803e9bd,Directing,Director
1979,False,2,20400,Directing,Tim Story,Tim Story,2.863,/d1VJwZmNnsZlDq9aAjJf95tehKh.jpg,52fe4328c3a36847f803eb25,Directing,Director
1980,False,0,20410,Directing,Macario De Souza,Macario De Souza,0.6,,52fe4328c3a36847f803eb87,Directing,Director
1984,False,2,20412,Directing,Michael Anderson,Michael Anderson,2.303,/kdLnSeVCkM9Wm4R9UccyvOCqvAQ.jpg,52fe4328c3a36847f803eba5,Directing,Director
1998,False,2,20556,Directing,Bertrand Tavernier,Bertrand Tavernier,2.068,/uTGywwLxJuriOEEsRPuCAMVbWqR.jpg,52fe432ac3a36847f803f547,Directing,Director
2001,False,2,20561,Directing,James Gray,James Gray,2.593,/6oRlizIlhI2exF3OEGvtB6M7KmZ.jpg,52fe432ac3a36847f803f6f3,Directing,Director
2004,False,2,20605,Directing,Anno Saul,Anno Saul,1.072,,52fe432bc3a36847f803f8af,Directing,Director
2007,False,2,20629,Directing,George Miller,George Miller,8.048,/eUzusS4Q8lOdlyjxQ777pf9oLuu.jpg,52fe432bc3a36847f803fa75,Directing,Director
2008,False,2,20640,Directing,Chen Kaige,Chen Kaige,2.816,/8XLZnrIzTjtee1eGOkxGWMWo8SE.jpg,52fe432bc3a36847f803fb01,Directing,Director
2009,False,2,20657,Directing,Cristian Mungiu,Cristian Mungiu,1.015,/3ECIvZzvUw4DOdQj797BsqH3bRb.jpg,52fe432bc3a36847f803fb6d,Directing,Director
2010,False,1,20658,Directing,Naomi Kawase,Naomi Kawase,2.725,/3Td737NHhO6Lvv94y3iuH9XegK6.jpg,52fe432cc3a36847f803fbe7,Directing,Director
2011,False,2,20709,Directing,Vincent Paronnaud,Vincent Paronnaud,1.4,/nORoAfK0JGLXQKJBNBMGRgexsfL.jpg,52fe432cc3a36847f803fc47,Directing,Director
2011,False,1,20659,Directing,Marjane Satrapi,Marjane Satrapi,4.162,/gYbgzTtjBRJc9hxLWoG8WnyoBvC.jpg,52fe432cc3a36847f803fc4d,Directing,Director
2012,False,2,20660,Directing,Carlos Reygadas,Carlos Reygadas,2.141,/xJzdv6CYRg4y6ZuZiCM28nUysxM.jpg,52fe432cc3a36847f803fccf,Directing,Director
2015,False,2,96657,Directing,Lee Chang-dong,Lee Chang-dong,2.797,/shmg8UqN0hxGR84ZQuSwczkkhZE.jpg,52fe432cc3a36847f803feb7,Directing,Director
2016,False,2,20665,Directing,Rachid Bouchareb,Rachid Bouchareb,1.38,,52fe432cc3a36847f803fefd,Directing,Director
2018,False,2,20739,Directing,Adam Shankman,Adam Shankman,3.088,/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg,52fe432cc3a36847f804007f,Directing,Director
2020,False,2,20779,Directing,Gary Sinyor,Gary Sinyor,1.094,,52fe432dc3a36847f80401ed,Directing,Director
2022,False,2,32593,Directing,Steven Brill,Steven Brill,2.811,/bhWId1JKFtFECSJPCYo9DbXeOaS.jpg,52fe432dc3a36847f804039b,Directing,Director
2026,False,2,1011158,Directing,Florent-Emilio Siri,Florent-Emilio Siri,2.36,/hf4DqvDE09BODiCYawHxej3RZ6e.jpg,52fe432ec3a36847f804064d,Directing,Director
2029,False,2,20849,Directing,Étienne Chatiliez,Étienne Chatiliez,2.192,/vLosSzoWQXo1U8DYik2kbwTCobK.jpg,52fe432ec3a36847f8040721,Directing,Director
2030,False,2,20869,Directing,Kurt Hoffmann,Kurt Hoffmann,0.699,/vho7D7BJ0r1eQaIrfsEurw0jhKw.jpg,52fe432ec3a36847f80407c9,Directing,Director
2034,False,2,20907,Directing,Antoine Fuqua,Antoine Fuqua,8.913,/9zh0MmYIw1BP8V7y9N9K5Rjew4C.jpg,52fe432ec3a36847f804095f,Directing,Director
2035,False,0,20909,Directing,Piernico Solinas,Piernico Solinas,0.6,,52fe432ec3a36847f80409d5,Directing,Director
2037,False,2,20937,Directing,Robert Fuest,Robert Fuest,1.345,/w7wmTbPWYL7vkrF0ZNVBJDhOVYW.jpg,52fe432fc3a36847f8040af3,Directing,Director
2042,False,2,21013,Directing,Predrag Antonijević,Predrag Antonijević,1.4,/dpzRjghxa3rXfKcgFR115wmZmpZ.jpg,52fe432fc3a36847f8040c87,Directing,Director
2044,False,2,21031,Directing,Alejandro Agresti,Alejandro Agresti,1.4,/86HhybfO2QFMTFyffxRsuBCdt2x.jpg,52fe432fc3a36847f8040d91,Directing,Director
2045,False,2,21053,Directing,John Dahl,John Dahl,4.282,/8WDCi9LJ9Lc7z6BSwGiQqfkSx61.jpg,52fe432fc3a36847f8040e23,Directing,Director
2047,False,2,52968,Directing,Russell Mulcahy,Russell Mulcahy,3.076,/61VZ3twvslKZir66aLCi5Z5TE2Y.jpg,52fe4330c3a36847f8040fdb,Directing,Director
2048,False,2,21085,Directing,Alex Proyas,Alex Proyas,3.802,/sauDcvpta6UpDMIaI7F9UdSliaC.jpg,52fe4330c3a36847f8041025,Directing,Director
2061,False,2,21183,Directing,Nicolas Winding Refn,Nicolas Winding Refn,5.41,/8BuXA50WEkMqgg0r6ePhhHyeOjn.jpg,52fe4331c3a36847f8041567,Directing,Director
2062,False,2,7087,Directing,Brad Bird,Brad Bird,12.105,/ZX1hAfWK1zslpB6ifwgDP2uBqn.jpg,52fe4331c3a36847f80415f1,Directing,Director
2065,False,2,21504,Directing,Pierre Jolivet,Pierre Jolivet,1.62,/5If5z5vqhFSDuyakO5BW8oUJdza.jpg,52fe4331c3a36847f8041715,Directing,Director
2070,False,2,21227,Directing,Sergio Martino,Sergio Martino,3.072,/wymuUvqoDWLjF9ctowGXPuBRt5K.jpg,52fe4332c3a36847f8041907,Directing,Director
2072,False,2,21251,Directing,Robert Lee,Robert Lee,0.738,,52fe4332c3a36847f8041a07,Directing,Director
2076,False,0,21285,Directing,K.C. Bascombe,K.C. Bascombe,0.6,,52fe4332c3a36847f8041bff,Directing,Director
2088,False,2,21377,Directing,Peter Medak,Peter Medak,4.584,/oUPjJXMOSomwrqFx4eobxROVZOV.jpg,52fe4334c3a36847f80422d1,Directing,Director
2090,False,2,21404,Directing,Kurt Voss,Kurt Voss,1.539,,52fe4334c3a36847f8042405,Directing,Director
2091,False,2,21415,Directing,Robby Henson,Robby Henson,1.38,,52fe4334c3a36847f8042479,Directing,Director
2093,False,2,21440,Directing,Dick Maas,Dick Maas,1.96,/tNVHmf93U9uL3PJyP09EVs7NEh1.jpg,52fe4334c3a36847f8042579,Directing,Director
2094,False,2,21452,Directing,John Rich,John Rich,0.6,,52fe4334c3a36847f80425fb,Directing,Director
2097,False,2,21491,Directing,Haruyasu Noguchi,Haruyasu Noguchi,1.434,/ku8JAOPwL4NnS89ssgBWx3tBpwM.jpg,52fe4335c3a36847f80427b1,Directing,Director
2098,False,2,21506,Directing,George Sidney,George Sidney,0.678,/r0KCg520yJrOOmxhzrL9bFluemy.jpg,52fe4335c3a36847f8042861,Directing,Director
2100,False,2,21526,Directing,Rod Lurie,Rod Lurie,2.642,/csMmRRZBBEjrEqdUCkmwH0I2e6o.jpg,52fe4335c3a36847f8042991,Directing,Director
2101,False,2,100419,Directing,Mario Gariazzo,Mario Gariazzo,1.252,,52fe4335c3a36847f8042a4d,Directing,Director
2102,False,2,21544,Directing,Richard C. Sarafian,Richard C. Sarafian,2.776,/2RHjp1qvuHsMKv5z859bwqTdd3H.jpg,52fe4335c3a36847f8042aaf,Directing,Director
2102,False,2,55948,Directing,Alan Smithee,Alan Smithee,4.286,,5c63d1af9251417aa2fa3861,Directing,Director
2104,False,2,21569,Directing,Hervé Renoh,Hervé Renoh,0.828,/i1iJPxxtfyt929KW1gWMSSx6Ptk.jpg,52fe4336c3a36847f8042bd9,Directing,Director
2106,False,2,21598,Directing,Ralph Thomas,Ralph Thomas,1.284,/6NAtNndCjWvtED1UygUbvAkxIuD.jpg,52fe4336c3a36847f8042d15,Directing,Director
2110,False,2,21647,Directing,Gérard Krawczyk,Gérard Krawczyk,1.283,/3As3jvza5WtPIbIbLl8hYQToNmV.jpg,52fe4337c3a36847f8043007,Directing,Director
2114,False,0,21692,Directing,Hironobu Sakaguchi,Hironobu Sakaguchi,0.6,,52fe4337c3a36847f804318d,Directing,Director
2114,False,2,21693,Directing,Motonori Sakakibara,Motonori Sakakibara,2.304,,52fe4337c3a36847f8043193,Directing,Director
2116,False,2,21712,Directing,Carl Franklin,Carl Franklin,1.805,/8xX5z2BXZZHynzaMruOB8VkQ077.jpg,52fe4337c3a36847f80432d7,Directing,Director
2117,False,2,21737,Directing,Marc Rothemund,Marc Rothemund,1.949,/gSlf3Rt5MuieXMYoJi9KKG1oztV.jpg,52fe4337c3a36847f8043373,Directing,Director
2122,False,2,26502,Directing,Howard Deutch,Howard Deutch,6.349,/7mVbikJeAf2rJ23fFE2apzPJ7ch.jpg,52fe4338c3a36847f804365f,Directing,Director
2124,False,2,21806,Directing,Richard Rush,Richard Rush,1.22,,52fe4338c3a36847f80437b9,Directing,Director
2125,False,2,21819,Directing,Lewis Teague,Lewis Teague,1.713,/jZt7b3bE7WODnLDJ1vKGoM4fTOb.jpg,52fe4338c3a36847f804384f,Directing,Director
2126,False,2,21825,Directing,Nick Lyon,Nick Lyon,1.176,,52fe4338c3a36847f80438c5,Directing,Director
2131,False,2,21839,Directing,David Drury,David Drury,1.4,,52fe4338c3a36847f8043939,Directing,Director
2132,False,0,21849,Directing,Andrew Van Slee,Andrew Van Slee,0.664,,52fe4338c3a36847f80439bd,Directing,Director
2134,False,2,21869,Directing,George Pal,George Pal,1.923,/ptRanXi80Q0o9CJ74zP7pGribk2.jpg,52fe4339c3a36847f8043b61,Directing,Director
2135,False,2,21879,Directing,Simon Wells,Simon Wells,3.107,/1p3DWHCJ8XzfvYRgxlhPnLDAeDy.jpg,52fe4339c3a36847f8043bf7,Directing,Director
2137,False,2,65994,Directing,Andrew Lau,Andrew Lau,4.709,/jeOcDd8zWKc4nYk9MvRS3FKzuc2.jpg,52fe4339c3a36847f8043d91,Directing,Director
2139,False,2,21916,Directing,Charles Bail,Charles Bail,1.094,,52fe4339c3a36847f8043e3b,Directing,Director
2141,False,2,21958,Directing,Mark Rydell,Mark Rydell,2.505,/jnv40T7RTervb0jHzkh9bJFtQvH.jpg,52fe433ac3a36847f8043f81,Directing,Director
2144,False,2,21981,Directing,Harald Zwart,Harald Zwart,1.781,/1ncMe83Yo8SAj2o8z71eGQUPMBK.jpg,52fe433ac3a36847f8044241,Directing,Director
2149,False,2,15868,Directing,Uli Edel,Uli Edel,3.695,/d4UsOWPEgbNsuaQ7MUMPW11MYbe.jpg,52fe433bc3a36847f80444bd,Directing,Director
2152,False,1,22020,Directing,Barbara Kopple,Barbara Kopple,1.154,/6B3IxVoE11KPCEKS1VllDSZ374c.jpg,52fe433bc3a36847f8044563,Directing,Director
2154,False,0,22036,Directing,D.J. Webster,D.J. Webster,1.018,,52fe433bc3a36847f8044679,Directing,Director
2165,False,1,22140,Directing,Kari Skogland,Kari Skogland,1.757,/5MSVfb2hKtDo3S386YSHjcdaYDC.jpg,52fe433cc3a36847f8044d15,Directing,Director
2166,False,2,22151,Directing,Malcolm Mowbray,Malcolm Mowbray,1.932,,52fe433cc3a36847f8044da3,Directing,Director
2168,False,0,22172,Directing,Murali K. Thalluri,Murali K. Thalluri,0.6,,52fe433dc3a36847f8044e2b,Directing,Director
2169,False,0,22175,Directing,Peter Timm,Peter Timm,0.6,,52fe433dc3a36847f8044eaf,Directing,Director
2170,False,2,22195,Directing,Christian Lara,Christian Lara,1.38,,52fe433dc3a36847f8044f51,Directing,Director
2172,False,2,22558,Directing,Nils Gaup,Nils Gaup,3.067,/A04LmjnxXHHIoNQctHlZaRzqwEv.jpg,52fe433dc3a36847f80450d5,Directing,Director
2173,False,0,22246,Directing,Adeeb Hammoudi,Adeeb Hammoudi,0.6,,52fe433dc3a36847f80451b5,Directing,Director
2176,False,2,12632,Directing,Daniel Sackheim,Daniel Sackheim,1.753,,52fe433dc3a36847f804524b,Directing,Director
2177,False,0,22264,Directing,Susanne Haiden,Susanne Haiden,0.6,,52fe433ec3a36847f804532d,Directing,Director
2177,False,0,22278,Directing,Dieter Haspel,Dieter Haspel,0.6,,52fe433ec3a36847f8045381,Directing,Director
2177,False,0,22279,Directing,Barbara Stöckel,Barbara Stöckel,0.6,,52fe433ec3a36847f8045387,Directing,Director
2177,False,2,2604877,Directing,Peter Nagy,Peter Nagy,0.6,,5e99cfcdb339030015a40f55,Directing,Director
2178,False,1,22292,Directing,Nina Gilden Seavey,Nina Gilden Seavey,0.6,,52fe433ec3a36847f8045413,Directing,Director
2179,False,2,22301,Directing,Liam Lynch,Liam Lynch,0.728,,6080c17e56b9f700292d3cc9,Directing,Director
2180,False,2,22323,Directing,Colin Nutley,Colin Nutley,2.697,/jF9bT9lfkKh4hbK3JpFT3nnrMon.jpg,52fe433ec3a36847f80454e3,Directing,Director
2181,False,2,22334,Directing,Gottfried Kolditz,Gottfried Kolditz,2.337,/yp7TPBGquGRP3gxnIu3O0IiSvb7.jpg,52fe433ec3a36847f8045565,Directing,Director
2182,False,2,22353,Directing,John De Bello,John De Bello,2.03,/2n0obp7rmPZ7ERWK9C9GKDUcCSs.jpg,52fe433ec3a36847f80455f1,Directing,Director
2188,False,2,22404,Directing,Nick Wickham,Nick Wickham,0.88,,52fe433fc3a36847f80458e7,Directing,Director
2189,False,2,22423,Directing,Herb Freed,Herb Freed,0.6,,52fe433fc3a36847f804599d,Directing,Director
2191,False,1,22463,Directing,María Lidón,María Lidón,2.188,/fpctHWNNfhLwTZ9P3PMCy2mx4ia.jpg,551869be9251416f0a004a66,Directing,Director
2192,False,2,22467,Directing,Umberto Lenzi,Umberto Lenzi,2.588,/pwXeVYS6zFhsZu3gkrJOsRbTEC1.jpg,52fe433fc3a36847f8045ac3,Directing,Director
2194,False,2,22496,Directing,Benjamin Quabeck,Benjamin Quabeck,0.6,,52fe433fc3a36847f8045be5,Directing,Director
2197,False,1,22812,Directing,Marion Hänsel,Marion Hänsel,0.6,/4FnSPGI0KbRXmrTo8P9YAzQxOE6.jpg,52fe4340c3a36847f8045d8f,Directing,Director
2198,False,0,22517,Directing,Dieter Böttger,Dieter Böttger,0.694,,52fe4340c3a36847f8045e21,Directing,Director
2199,False,2,100645,Directing,Michael Fischa,Michael Fischa,1.932,,52fe4340c3a36847f8045f25,Directing,Director
2200,False,2,22562,Directing,Frank Beyer,Frank Beyer,1.62,/6zDQqW8tLkJl0ESvI1MKSSBPCxZ.jpg,52fe4340c3a36847f8045f5b,Directing,Director
2205,False,2,22617,Directing,Walter Bannert,Walter Bannert,0.6,/wHYyuaNHgTzf0CzADqmpTTmuW4x.jpg,52fe4341c3a36847f80460ef,Directing,Director
2210,False,2,22669,Directing,Julien Temple,Julien Temple,1.96,/k30NnijXhXSChednIHprVtSi5fG.jpg,52fe4341c3a36847f8046379,Directing,Director
2211,False,2,22677,Directing,Max Färberböck,Max Färberböck,0.98,,52fe4341c3a36847f80463f9,Directing,Director
2212,False,2,22676,Directing,Ole Bornedal,Ole Bornedal,3.731,/kVHGPeuj5gqyAYKbvKtr07MPs1f.jpg,52fe4341c3a36847f804648d,Directing,Director
2213,False,2,22691,Directing,Johannes Fabrick,Johannes Fabrick,0.6,,52fe4341c3a36847f80464d5,Directing,Director
2217,False,2,22757,Directing,Frank Vogel,Frank Vogel,0.84,/qd2oNPGSWnr742tgTO7H3CmGd4i.jpg,52fe4342c3a36847f8046769,Directing,Director
2218,False,2,22775,Directing,Konrad Petzold,Konrad Petzold,0.6,/zCLtbfAnX4F9PNS5foDmV3BGYN3.jpg,52fe4342c3a36847f8046805,Directing,Director
2219,False,2,22833,Directing,Egon Günther,Egon Günther,0.6,/qol1P8EmjMQIXHrTbIeDRm3rRc7.jpg,52fe4342c3a36847f80468c3,Directing,Director
2220,False,2,22795,Directing,Kurt Maetzig,Kurt Maetzig,0.6,/mT8JkgAEGTYYB75msO5aijfbr3s.jpg,52fe4342c3a36847f8046997,Directing,Director
2225,False,2,22895,Directing,Werner W. Wallroth,Werner W. Wallroth,0.98,/bGhiEuZoapTr7jF47amxMZFcTBA.jpg,52fe4343c3a36847f8046bbf,Directing,Director
2226,False,2,22911,Directing,Günter Reisch,Günter Reisch,1.025,/aEdZNiXevCJIi8ta4GvBmvcsLVp.jpg,52fe4343c3a36847f8046c63,Directing,Director
2229,False,2,22936,Directing,Roland Gräf,Roland Gräf,0.6,,52fe4343c3a36847f8046e6b,Directing,Director
2232,False,2,22987,Directing,Heiner Carow,Heiner Carow,0.98,/9x0em061BcX5ffWExiUWWvoKC6L.jpg,52fe4343c3a36847f8046fef,Directing,Director
2235,False,0,1058145,Directing,Allen Plone,Allen Plone,0.6,,636627c99d6e33007a59aed3,Directing,Director
2237,False,2,23058,Directing,Gerhard Klein,Gerhard Klein,0.6,,52fe4344c3a36847f8047275,Directing,Director
2238,False,0,23077,Directing,Len Cotter,Len Cotter,0.6,,52fe4344c3a36847f8047325,Directing,Director
2240,False,2,23097,Directing,Ralf Kirsten,Ralf Kirsten,0.6,/bQSRlhYr58n3ZR8k8qFqvVXKWpt.jpg,52fe4344c3a36847f8047423,Directing,Director
2246,False,2,23213,Directing,Harold Becker,Harold Becker,2.092,/a68PQMWKXeB8rbdkxiR6RwshzBd.jpg,52fe4345c3a36847f80476ef,Directing,Director
2247,False,2,23217,Directing,Aubrey Powell,Aubrey Powell,0.6,,52fe4345c3a36847f804777f,Directing,Director
2250,False,2,23230,Directing,Joachim Kunert,Joachim Kunert,0.6,/gZKJsC7Ra6A7lgif50I1Xhn24wU.jpg,52fe4345c3a36847f8047831,Directing,Director
2254,False,2,23269,Directing,Richard Groschopp,Richard Groschopp,0.6,/cfO6SJtrgNPSnhkCBNrb8SJ5Ez3.jpg,52fe4346c3a36847f8047b95,Directing,Director
2260,False,2,23287,Directing,Andrew Jarecki,Andrew Jarecki,0.925,/rVdKLSJDuH2mk77SwXxp5xzDGxI.jpg,52fe4347c3a36847f8047e3f,Directing,Director
2263,False,2,27436,Directing,Costa-Gavras,Costa-Gavras,3.324,/shKz8ntEDXRu44fYk9c5kZsUu4k.jpg,52fe4347c3a36847f8047f85,Directing,Director
2265,False,2,23357,Directing,Johannes Schaaf,Johannes Schaaf,0.702,/uikDjxspB1nGbUHtCcMQQDbkazg.jpg,52fe4347c3a36847f804814f,Directing,Director
2266,False,2,13235,Directing,Alexander Payne,Alexander Payne,3.842,/d8mwLxuCMxMxcE8Qys9sdUb7UZg.jpg,52fe4348c3a36847f804849b,Directing,Director
2266,False,2,21768,Directing,Sylvain Chomet,Sylvain Chomet,1.694,/hi5lgXJVDlw5oL8BVjdNur3hTNS.jpg,52fe4348c3a36847f804845f,Directing,Director
2266,False,2,21126,Directing,Frédéric Auburtin,Frédéric Auburtin,1.38,/nm2dD0FP7Qq69u7sIWqhVPcGg4.jpg,52fe4348c3a36847f8048453,Directing,Director
2266,False,2,21678,Directing,Olivier Assayas,Olivier Assayas,2.328,/ybg3hz6jRrQJMrQfdeRRVsNVmu4.jpg,52fe4348c3a36847f804844d,Directing,Director
2266,False,2,21681,Directing,Nobuhiro Suwa,Nobuhiro Suwa,1.96,/xTXWND8tMN23Ym5fG4dnbh3lpNC.jpg,52fe4348c3a36847f80484b3,Directing,Director
2266,False,2,21683,Directing,Oliver Schmitz,Oliver Schmitz,1.4,,52fe4348c3a36847f80484ad,Directing,Director
2266,False,1,21771,Directing,Daniela Thomas,Daniela Thomas,1.235,/zmDt303VELqG3apeJclG15uPOlo.jpg,52fe4348c3a36847f80484b9,Directing,Director
2282,False,2,16988,Directing,Maurice Pialat,Maurice Pialat,1.578,/ipQZ7kCQeUlnR325MeD9JPg6Wbq.jpg,52fe4349c3a36847f8048b67,Directing,Director
2286,False,2,79437,Directing,Ben Sombogaart,Ben Sombogaart,1.146,/4Fbq9wWOd4hRxcIhC2xbw5A5fzG.jpg,52fe434ac3a36847f8048ecb,Directing,Director
2290,False,2,18204,Directing,Peter Kassovitz,Peter Kassovitz,2.124,,52fe434ac3a36847f804917d,Directing,Director
