userId,movieId,rating,timestamp_date
17,9358,2,2005-09-23 19:07:10
17,1368,4.5,2005-09-23 20:27:53
17,240832,4.5,2005-09-23 20:19:41
17,13448,3.5,2005-09-23 19:08:50
17,49529,4.5,2005-09-23 19:03:35
17,259316,4,2005-09-23 19:06:01
17,9702,3.5,2005-09-23 18:44:31
17,420817,4.5,2005-09-23 18:59:23
17,11360,4,2005-09-23 19:07:59
17,578,5,2005-09-23 18:56:19
17,2454,4,2005-09-23 19:09:18
17,772,1,2005-09-23 19:04:08
17,95,2.5,2005-09-23 19:09:26
17,8274,5,2005-09-23 19:48:50
17,12242,5,2005-09-23 18:58:06
17,1924,5,2005-09-23 19:17:57
17,853,5,2005-09-23 19:21:15
17,249397,5,2005-09-23 18:48:26
17,10066,3,2005-09-23 19:51:55
17,9353,3,2005-09-23 19:04:50
17,667520,3.5,2005-09-23 20:07:03
17,128,4,2005-09-23 20:11:00
17,397567,3,2005-09-23 19:00:19
17,630586,4.5,2005-09-23 19:04:30
17,9341,3.5,2005-09-23 20:07:07
17,339984,3.5,2005-09-23 19:01:51
17,546554,3,2005-09-23 19:03:44
17,2770,4.5,2005-09-23 20:14:48
17,34851,4.5,2005-09-23 18:58:24
17,1371,2,2005-09-23 19:02:26
17,577922,4.5,2005-09-23 18:57:59
17,449443,3.5,2005-09-23 18:56:14
17,975714,4,2005-09-23 19:00:52
17,10588,3,2005-09-23 19:01:30
17,49444,2.5,2005-09-23 19:43:32
17,1081291,5,2005-09-23 19:00:09
17,24,5,2005-09-23 19:28:06
17,798544,5,2005-09-23 18:59:43
17,679,4,2005-09-23 20:57:20
17,949,5,2005-09-23 19:28:04
17,76757,4,2005-09-23 19:04:28
17,1010823,2.5,2005-09-23 19:07:03
17,565,2,2005-09-23 18:53:22
17,268896,4.5,2005-09-23 19:46:29
17,373879,4,2005-09-23 20:26:50
17,10634,4,2005-09-23 18:54:26
17,10501,4,2005-09-23 20:06:49
17,705861,2.5,2005-09-23 19:03:37
17,114,5,2005-09-23 18:46:53
17,518068,4.5,2005-09-23 20:06:29
17,50546,4.5,2005-09-23 19:30:52
17,568160,3.5,2005-09-23 19:15:37
17,615469,4.5,2005-09-23 19:13:43
17,18823,4,2005-09-23 18:59:51
17,19912,4,2005-09-23 20:00:28
17,550205,5,2005-09-23 19:46:46
17,136799,3,2005-09-23 19:41:25
17,210577,4,2005-09-23 19:15:32
17,1057577,4,2005-09-23 18:49:09
17,15070,3.5,2005-09-23 19:12:07
17,125509,4.5,2005-09-23 19:14:21
17,562,3.5,2005-09-23 19:11:25
17,455236,4,2005-09-23 19:12:14
17,913290,1,2005-09-23 18:45:01
17,252,4,2005-09-23 19:06:24
17,82023,4.5,2005-09-23 19:01:04
17,9473,1.5,2005-09-23 19:04:12
17,505026,4,2005-09-23 18:44:43
17,127585,4.5,2005-09-23 19:24:34
17,485811,3,2005-09-23 20:30:13
17,954,5,2005-09-23 19:03:03
17,9488,3.5,2005-09-23 19:14:33
17,278927,0.5,2005-09-23 19:08:39
17,17654,5,2005-09-23 19:20:30
17,9316,3.5,2005-09-23 19:27:01
17,353486,5,2005-09-23 19:25:53
17,9399,5,2005-09-23 18:55:34
17,10330,4.5,2005-09-23 19:18:48
17,10530,4,2005-09-23 20:29:28
17,2322,4.5,2005-09-23 20:26:55
17,73723,4.5,2005-09-23 20:32:31
17,6477,5,2005-09-23 18:48:42
17,16366,4,2005-09-23 19:11:27
17,9078,3.5,2005-09-23 20:04:55
17,763,0.5,2005-09-23 19:06:44
17,158852,5,2005-09-23 19:26:16
17,16119,4,2005-09-23 19:05:40
17,336843,4.5,2005-09-23 19:06:47
17,15015,4,2005-09-23 20:38:05
17,1631,4.5,2005-09-23 19:00:43
17,316727,3,2005-09-23 20:02:44
17,769,4,2005-09-23 20:06:04
17,82633,5,2005-09-23 19:22:40
17,10474,4,2005-09-23 20:33:27
17,272,0.5,2005-09-23 19:03:47
17,10340,5,2005-09-23 19:45:53
17,619803,2.5,2005-09-23 20:18:44
17,9355,5,2005-09-23 20:30:00
17,11324,4.5,2005-09-23 19:24:01
17,43593,2.5,2005-09-23 20:10:45
17,38055,3,2005-09-23 20:37:37
17,597922,0.5,2005-09-23 19:10:47
17,4523,1.5,2005-09-23 20:33:08
17,2405,1.5,2005-09-23 18:53:15
17,527776,4,2005-09-23 20:10:18
17,257344,3.5,2005-09-23 19:08:54
17,495764,4.5,2005-09-23 18:44:33
17,149,4,2005-09-23 19:27:20
17,280092,0.5,2005-09-23 19:11:39
17,450465,2,2005-09-23 19:56:50
17,5915,4.5,2005-09-23 19:19:59
17,71672,4,2005-09-23 20:33:03
17,876716,4.5,2005-09-23 19:10:38
17,36865,4,2005-09-23 19:54:18
17,353081,2.5,2005-09-23 20:37:20
17,674324,4.5,2005-09-23 19:18:05
17,446893,2,2005-09-23 19:58:39
17,11852,3,2005-09-23 19:47:03
17,254,4,2005-09-23 19:27:45
17,539,4,2005-09-23 19:30:54
17,84892,2,2005-09-23 19:24:22
17,766,3.5,2005-09-23 20:31:07
17,522016,4.5,2005-09-23 20:26:58
17,10010,4.5,2005-09-23 19:02:33
17,51859,5,2005-09-23 19:14:58
17,298312,3.5,2005-09-23 20:19:22
17,817758,4,2005-09-23 20:26:05
17,85,4.5,2005-09-23 20:30:51
17,7485,3,2005-09-23 20:27:21
17,9373,4,2005-09-23 19:54:32
17,447404,3.5,2005-09-23 20:35:34
17,11249,1,2005-09-23 19:56:31
17,1370,0.5,2005-09-23 19:56:16
17,621,2,2005-09-23 20:35:08
17,18861,2,2005-09-23 20:10:29
17,1813,2,2005-09-23 19:09:04
17,290859,2,2005-09-23 19:54:56
17,625568,0.5,2005-09-23 19:56:19
17,8961,4,2005-09-23 19:21:35
17,157350,3,2005-09-23 18:54:19
17,87428,0.5,2005-09-23 20:05:48
17,1894,5,2005-09-23 20:26:31
17,521029,4,2005-09-23 20:28:36
17,11770,3.5,2005-09-23 20:37:32
17,811592,4.5,2005-09-23 18:49:45
17,80321,4.5,2005-09-23 20:17:57
17,280002,3.5,2005-09-23 19:26:36
17,482321,1.5,2005-09-23 19:10:54
17,888,4,2005-09-23 20:04:21
17,522478,4,2005-09-23 19:46:53
17,762975,4,2005-09-23 19:45:03
17,27578,3.5,2005-09-23 20:31:32
17,1367,2,2005-09-23 19:28:47
17,198184,4.5,2005-09-23 19:09:47
17,10358,5,2005-09-23 19:26:06
17,215,3.5,2005-09-23 20:30:55
17,89,3.5,2005-09-23 20:10:32
17,628878,5,2005-09-23 19:19:12
17,340382,4,2005-09-23 19:24:43
17,60304,4,2005-09-23 20:31:41
17,23168,2.5,2005-09-23 19:15:46
17,503736,4.5,2005-09-23 19:18:54
17,74,2.5,2005-09-23 20:27:32
17,1124,4.5,2005-09-23 20:28:28
17,13475,4.5,2005-09-23 19:21:12
17,466282,3.5,2005-09-23 19:26:53
17,381873,4,2005-09-23 19:41:34
17,4488,4.5,2005-09-23 18:51:02
17,2048,4.5,2005-09-23 19:15:54
17,604,5,2005-09-23 20:19:58
17,508642,4.5,2005-09-23 19:25:09
17,916740,4.5,2005-09-23 19:18:13
17,263472,2,2005-09-23 20:11:44
17,62,4,2005-09-23 19:16:32
17,43947,4,2005-09-23 20:05:57
17,165,4.5,2005-09-23 19:12:41
17,12222,5,2005-09-23 20:11:53
17,87827,4.5,2005-09-23 19:13:00
17,740441,1,2005-09-23 20:32:28
17,453354,5,2005-09-23 19:15:20
17,883502,5,2005-09-23 18:50:51
17,799876,4.5,2005-09-23 19:23:58
17,694,5,2005-09-23 20:08:27
17,9792,4,2005-09-23 19:42:36
17,1417,4,2005-09-23 20:20:20
17,103,5,2005-09-23 19:15:03
17,359724,3.5,2005-09-23 19:28:56
17,10999,0.5,2005-09-23 20:37:28
17,192577,3,2005-09-23 20:27:57
17,993145,5,2005-09-23 19:18:33
17,10515,3,2005-09-23 19:54:04
17,608,3,2005-09-23 19:21:06
17,932430,4.5,2005-09-23 20:25:27
17,68718,4,2005-09-23 19:44:26
17,13004,3.5,2005-09-23 19:25:00
17,11322,3,2005-09-23 19:58:58
17,8358,2,2005-09-23 20:10:08
17,14001,3.5,2005-09-23 19:53:49
17,9444,3,2005-09-23 19:25:44
17,758724,2,2005-09-23 20:09:32
17,640146,0.5,2005-09-23 20:02:29
17,502356,4.5,2005-09-23 19:44:52
17,594767,0.5,2005-09-23 20:38:44
17,76600,3.5,2005-09-23 19:18:26
17,948713,4.5,2005-09-23 19:18:36
17,677179,3,2005-09-23 20:34:06
17,713704,5,2005-09-23 19:18:44
17,638974,3,2005-09-23 19:32:29
17,603692,5,2005-09-23 19:21:51
17,804150,3.5,2005-09-23 19:19:48
17,700391,2.5,2005-09-23 19:26:48
17,758323,3.5,2005-09-23 18:46:13
17,849869,5,2005-09-23 19:23:51
17,736790,3,2005-09-23 20:31:50
17,505642,4,2005-09-23 19:19:52
17,816904,5,2005-09-23 18:50:35
17,980078,3,2005-09-23 20:39:34
17,536554,4.5,2005-09-23 19:27:28
17,9607,5,2005-09-23 18:50:49
17,436270,3,2005-09-23 19:40:57
17,869626,4.5,2005-09-23 20:28:13
17,646389,5,2005-09-23 19:18:00
17,868759,2.5,2005-09-23 20:32:41
17,631842,1,2005-09-23 20:13:11
17,676710,2,2005-09-23 20:34:21
17,758009,3,2005-09-23 20:32:55
17,850871,5,2005-09-23 19:13:55
18,1073413,3,1997-02-15 20:43:02
18,876792,4,1997-02-15 20:43:02
18,985939,3,1997-02-15 20:43:02
18,19995,3,1997-02-15 20:46:59
18,1087040,2,1997-02-15 20:45:47
18,1077280,4,1997-02-15 20:41:26
18,109428,3,1997-02-15 20:49:19
18,646385,5,1997-02-15 20:41:26
18,736526,5,1997-02-15 20:41:25
18,676547,3,1997-02-15 20:43:02
18,776835,3,1997-02-15 20:44:35
18,843794,4,1997-02-15 20:41:26
18,361743,2,1997-02-15 20:47:59
18,1071806,3,1997-02-15 20:49:19
18,634649,2,1997-02-15 20:45:47
18,916224,3,1997-02-15 20:51:35
18,966220,4,1997-02-15 20:51:35
18,616037,4,1997-02-15 20:50:09
18,728754,3,1997-02-15 20:50:09
18,324552,3,1997-02-15 20:41:26
18,1041513,4,1997-02-15 20:47:59
18,668482,3,1997-02-15 20:45:47
18,820232,4,1997-02-15 20:41:25
18,675353,3,1997-02-15 20:44:35
18,507086,3,1997-02-15 20:44:35
18,1058949,3,1997-02-15 20:43:02
18,635302,4,1997-02-15 20:43:02
18,842942,4,1997-02-15 20:45:47
18,672,3,1997-02-15 20:49:19
18,813726,3,1997-02-15 20:41:26
18,947938,4,1997-02-15 20:44:35
18,493529,3,1997-02-15 20:47:59
18,671,4,1997-02-15 20:44:35
18,453395,3,1997-02-15 20:46:59
18,1058732,4,1997-02-15 20:43:02
18,49046,2,1997-02-15 20:41:25
18,808,3,1997-02-15 20:46:59
18,988233,3,1997-02-15 20:49:19
18,411,1,1997-02-15 20:45:47
18,724495,2,1997-02-15 20:53:07
18,674,3,1997-02-15 20:41:25
18,846433,4,1997-02-15 20:51:35
18,458156,4,1997-02-15 20:43:02
18,829410,3,1997-02-15 20:44:35
18,673,4,1997-02-15 20:46:59
18,772515,4,1997-02-15 20:45:47
18,785084,3,1997-02-16 20:22:15
18,899112,3,1997-02-15 20:46:59
18,663712,4,1997-02-15 20:53:07
18,1068141,3,1997-02-15 20:47:59
18,414906,1,1997-02-15 20:53:07
19,653851,3,1997-02-06 09:48:11
19,585511,3,1997-02-06 11:06:13
19,555604,3,1997-02-06 11:05:18
19,882598,3,1997-02-06 10:34:28
19,568124,3,1997-02-06 09:48:48
19,508947,3,1997-02-06 09:48:48
19,1045944,3,1997-02-06 09:50:32
19,299536,3,1997-02-06 10:28:16
19,873126,3,1997-02-06 10:32:53
19,767,5,1997-02-06 09:49:27
19,1607,5,1997-02-06 10:18:50
19,399566,3,1997-02-06 10:40:44
19,575322,3,1997-02-06 10:34:28
19,937278,1,1997-02-06 10:58:21
19,438148,3,1997-02-06 09:48:11
19,615,3,1997-02-06 09:52:29
19,438631,3,1997-02-06 09:48:11
19,14836,4,1997-02-06 10:13:42
19,829560,3,1997-02-06 10:28:16
19,274855,3,1997-02-06 10:02:34
19,585083,3,1997-02-06 10:37:56
19,718930,3,1997-02-06 10:23:30
19,22,3,1997-02-06 10:11:18
19,836225,5,1997-02-06 10:11:57
19,118412,3,1997-02-06 10:44:48
19,830784,4,1997-02-06 10:33:55
19,267805,3,1997-02-06 09:49:27
19,740952,3,1997-02-06 10:31:57
19,760741,3,1997-02-06 09:49:27
19,438695,3,1997-02-06 09:52:29
19,113082,2,1997-02-06 10:49:30
19,597,4,1997-02-06 10:08:44
19,931954,3,1997-02-06 09:51:01
19,245891,3,1997-02-06 10:40:20
19,585,3,1997-02-06 09:51:30
19,782936,3,1997-02-06 09:48:11
19,717728,4,1997-02-06 09:55:50
19,792775,3,1997-02-06 09:55:31
19,385128,3,1997-02-06 10:30:56
19,324786,3,1997-02-06 10:45:30
19,4935,5,1997-02-06 10:08:44
19,851644,3,1997-02-06 09:48:48
19,338958,3,1997-02-06 10:59:38
19,675,3,1997-02-06 10:10:29
19,384018,3,1997-02-06 09:48:11
19,877269,4,1997-02-06 10:48:40
19,524434,3,1997-02-06 10:08:09
19,955991,3,1997-02-06 10:49:11
19,744276,4,1997-02-06 10:09:43
19,919570,4,1997-02-06 10:16:15
19,760204,4,1997-02-06 11:05:18
19,285,5,1997-02-06 10:07:06
19,996727,3,1997-02-06 10:07:07
19,580489,2,1997-02-06 10:57:44
19,809,1,1997-02-06 10:59:05
19,960704,4,1997-02-06 10:09:43
19,852046,2,1997-02-06 10:28:16
19,924482,2,1997-02-06 10:51:05
19,10144,3,1997-02-06 10:35:57
19,290271,4,1997-02-06 10:09:43
19,335787,3,1997-02-06 10:50:06
19,877703,3,1997-02-06 10:11:18
19,829557,3,1997-02-06 10:37:34
19,661374,3,1997-02-06 10:22:00
19,539681,3,1997-02-06 11:06:30
19,739405,2,1997-02-06 10:45:10
19,862,3,1997-02-06 10:08:44
19,610150,4,1997-02-06 10:13:42
19,752623,4,1997-02-06 10:15:01
19,157336,5,1997-02-06 10:25:08
19,764,3,1997-02-06 10:54:47
19,960258,3,1997-02-06 10:08:44
19,7445,4,1997-02-06 10:11:18
19,156022,4,1997-02-06 10:10:30
19,338953,3,1997-02-06 10:45:30
19,345887,3,1997-02-06 10:10:30
19,337339,4,1997-02-06 09:49:59
19,106646,4,1997-02-06 10:56:56
19,2062,5,1997-02-06 10:40:20
19,943221,1,1997-02-06 11:06:13
19,916605,3,1997-02-06 10:18:02
19,58,1,1997-02-06 11:03:25
19,642885,3,1997-02-06 10:36:22
19,1024546,3,1997-02-06 10:35:10
19,1001835,5,1997-02-06 10:09:43
19,1037858,4,1997-02-06 10:44:25
19,129,4,1997-02-06 11:04:53
19,337404,5,1997-02-06 10:07:06
19,818397,3,1997-02-06 10:40:20
19,726759,5,1997-02-06 10:13:04
19,576784,5,1997-02-06 10:13:42
19,683328,5,1997-02-06 10:14:14
19,425,3,1997-02-06 11:07:04
19,216015,4,1997-02-06 11:13:09
19,774825,5,1997-02-06 10:09:43
19,480530,4,1997-02-06 10:23:30
19,639933,3,1997-02-06 10:33:34
19,460465,3,1997-02-06 10:41:14
19,862965,3,1997-02-06 11:06:13
19,1040603,4,1997-02-06 10:17:26
19,810,3,1997-02-06 10:47:23
19,8587,4,1997-02-06 10:46:39
19,799379,3,1997-02-06 10:43:24
19,238,3,1997-02-06 11:02:40
19,760161,3,1997-02-06 10:08:09
19,629176,3,1997-02-06 10:35:10
19,18785,4,1997-02-06 10:13:42
19,24428,3,1997-02-06 10:45:58
19,848058,3,1997-02-06 10:51:04
19,979924,3,1997-02-06 10:34:28
19,293660,3,1997-02-06 10:22:58
19,579974,5,1997-02-06 10:22:00
19,615777,5,1997-02-06 10:49:30
19,373571,4,1997-02-06 10:42:10
19,406759,3,1997-02-06 11:11:18
19,337167,3,1997-02-06 10:26:25
19,566525,3,1997-02-06 10:24:14
19,198663,3,1997-02-06 11:02:11
19,497,3,1997-02-06 10:30:36
19,8966,3,1997-02-06 10:40:44
19,751741,1,1997-02-06 10:24:14
19,756999,4,1997-02-06 10:16:56
19,880841,3,1997-02-06 09:49:26
19,363088,3,1997-02-06 10:08:09
19,542196,3,1997-02-06 10:50:45
19,10674,3,1997-02-06 10:07:08
19,14160,3,1997-02-06 10:22:00
19,294272,3,1997-02-06 10:51:54
19,459151,3,1997-02-06 10:45:58
19,120,3,1997-02-06 10:30:05
19,168259,3,1997-02-06 10:44:48
19,38757,3,1997-02-06 10:15:01
19,102899,4,1997-02-06 11:00:19
19,11224,4,1997-02-06 10:23:30
19,10198,3,1997-02-06 10:58:21
19,1865,3,1997-02-06 10:42:10
19,121,3,1997-02-06 10:27:35
19,718789,3,1997-02-06 10:43:24
19,118,3,1997-02-06 10:20:01
19,12,3,1997-02-06 10:59:05
19,166428,3,1997-02-06 10:48:20
19,312221,3,1997-02-06 10:46:39
19,423108,4,1997-02-06 10:35:10
19,810693,4,1997-02-06 10:26:25
19,354912,4,1997-02-06 10:44:48
19,863,5,1997-02-06 10:51:32
19,41446,4,1997-02-06 10:59:57
19,744,3,1997-02-06 10:29:18
19,626735,3,1997-02-06 10:26:59
19,760104,3,1997-02-06 10:14:14
19,278,2,1997-02-06 10:50:06
19,177572,4,1997-02-06 10:24:39
19,296096,1,1997-02-06 10:25:08
19,4247,2,1997-02-06 10:35:40
19,12445,1,1997-02-06 10:42:10
19,1027159,3,1997-02-06 10:44:09
19,637649,4,1997-02-06 10:11:57
19,779782,3,1997-02-06 09:48:48
19,381284,3,1997-02-06 10:57:44
19,958196,5,1997-02-06 10:07:08
19,788752,3,1997-02-06 10:50:45
19,526896,3,1997-02-06 10:29:18
19,545611,3,1997-02-06 10:21:01
19,964980,4,1997-02-06 10:56:56
19,1726,1,1997-02-06 10:48:20
19,283995,5,1997-02-06 10:36:52
19,460458,2,1997-02-06 10:41:41
19,785398,1,1997-02-06 11:03:10
19,86331,3,1997-02-06 10:44:09
19,842675,3,1997-02-06 10:41:41
19,6479,4,1997-02-06 10:11:18
19,537915,3,1997-02-06 10:31:57
19,8355,5,1997-02-06 10:42:38
19,9820,5,1997-02-06 10:35:10
19,829280,4,1997-02-06 10:08:44
19,960700,3,1997-02-06 10:31:28
19,138843,4,1997-02-06 10:13:42
19,900667,4,1997-02-06 11:00:19
19,299534,3,1997-02-06 10:24:14
19,948276,4,1997-02-06 10:26:59
19,649609,3,1997-02-06 10:20:33
19,9502,3,1997-02-06 09:54:07
19,12444,1,1997-02-06 10:54:12
19,508943,3,1997-02-06 11:05:43
19,774752,3,1997-02-06 11:11:17
19,624860,3,1997-02-06 10:09:43
19,497698,3,1997-02-06 10:08:09
19,260514,4,1997-02-06 10:19:24
19,9552,3,1997-02-06 10:07:09
19,348893,4,1997-02-06 10:09:43
19,287947,5,1997-02-06 11:11:17
19,383498,5,1997-02-06 10:12:33
19,10192,3,1997-02-06 10:45:30
19,122,4,1997-02-06 10:30:36
19,529203,5,1997-02-06 09:48:48
19,629542,4,1997-02-06 10:31:28
19,961484,3,1997-02-06 09:53:47
19,920,3,1997-02-06 09:49:59
19,436969,3,1997-02-06 09:48:11
19,4232,3,1997-02-06 09:49:27
19,613504,4,1997-02-06 09:49:59
19,10020,3,1997-02-06 09:53:02
19,4248,4,1997-02-06 09:52:29
19,791373,4,1997-02-06 10:54:32
19,766507,3,1997-02-06 09:56:46
19,315162,3,1997-02-06 10:43:24
19,303857,3,1997-02-06 09:48:48
19,111,3,1997-02-06 09:48:11
19,512195,3,1997-02-06 09:51:30
19,640,5,1997-02-06 10:08:09
19,214756,3,1997-02-06 09:48:11
19,985103,3,1997-02-06 09:49:27
19,879538,3,1997-02-06 09:52:29
19,57212,3,1997-02-06 10:15:02
19,860623,3,1997-02-06 09:49:27
19,372058,3,1997-02-06 09:53:02
19,791155,3,1997-02-06 10:08:44
19,99861,3,1997-02-06 09:50:32
19,3933,3,1997-02-06 09:49:59
19,585245,5,1997-02-06 10:11:18
19,35,2,1997-02-06 09:53:02
19,284052,3,1997-02-06 10:54:32
19,1024530,5,1997-02-06 10:22:58
19,560057,3,1997-02-06 10:28:16
19,11,4,1997-02-06 10:13:42
19,639838,5,1997-02-06 10:10:30
19,9288,4,1997-02-06 10:12:33
19,746524,5,1997-02-06 10:29:42
19,9023,3,1997-02-06 10:12:32
19,744275,5,1997-02-06 10:14:14
19,896485,3,1997-02-06 10:36:52
19,102382,4,1997-02-06 10:32:20
19,14161,5,1997-02-06 10:32:53
19,155,4,1997-02-06 10:42:38
19,725201,4,1997-02-06 10:31:57
19,12153,5,1997-02-06 10:11:57
19,588228,4,1997-02-06 10:08:09
19,67308,5,1997-02-06 10:26:59
19,933419,4,1997-02-06 10:41:14
19,550988,4,1997-02-06 10:23:30
19,626872,3,1997-02-06 10:33:34
19,919355,3,1997-02-06 10:29:42
19,518896,4,1997-02-06 10:20:33
19,131631,4,1997-02-06 10:26:59
19,454626,5,1997-02-06 10:24:39
19,476669,5,1997-02-06 10:22:58
19,765,4,1997-02-06 10:26:25
19,899579,4,1997-02-06 10:21:30
19,1049233,4,1997-02-06 10:21:01
19,557,4,1997-02-06 11:01:38
19,49013,5,1997-02-06 10:29:42
19,122917,5,1997-02-06 10:24:14
19,901563,4,1997-02-06 10:47:08
19,696806,3,1997-02-06 10:48:20
19,417859,4,1997-02-06 10:22:00
19,39254,4,1997-02-06 11:12:16
19,527774,4,1997-02-06 10:25:47
19,429473,3,1997-02-06 10:25:47
19,532639,5,1997-02-06 10:20:33
19,830788,4,1997-02-06 10:39:54
19,648579,4,1997-02-06 10:08:44
19,11849,5,1997-02-06 09:54:27
19,287590,3,1997-02-06 10:22:58
19,297802,5,1997-02-06 09:56:46
19,228150,3,1997-02-06 09:53:02
19,269149,4,1997-02-06 09:48:48
19,10191,3,1997-02-06 10:16:15
19,10138,4,1997-02-06 10:15:01
19,934287,3,1997-02-06 10:08:09
19,6844,3,1997-02-06 11:14:28
19,305470,4,1997-02-06 10:08:44
19,736732,4,1997-02-06 10:11:57
19,82702,3,1997-02-06 10:46:39
19,603,4,1997-02-06 10:07:08
19,762504,4,1997-02-06 10:13:04
19,13811,3,1997-02-06 10:54:12
19,818648,1,1997-02-06 10:32:53
19,675445,3,1997-02-06 10:35:10
19,953,4,1997-02-06 10:16:56
19,856245,5,1997-02-06 10:20:01
19,38234,5,1997-02-06 10:11:57
19,897192,3,1997-02-06 10:39:54
19,773867,4,1997-02-06 10:18:02
19,249070,4,1997-02-06 10:13:04
19,1646,3,1997-02-06 10:35:40
19,109418,3,1997-02-06 10:58:02
19,330457,3,1997-02-06 11:16:13
19,878375,4,1997-02-06 10:41:15
19,315635,3,1997-02-06 10:25:47
19,91314,4,1997-02-06 10:35:10
19,10195,5,1997-02-06 10:10:30
19,425909,4,1997-02-06 10:07:08
19,10681,3,1997-02-06 10:24:14
19,801335,3,1997-02-06 10:32:20
19,9487,3,1997-02-06 10:18:02
19,497828,4,1997-02-06 10:39:54
19,72190,5,1997-02-06 10:28:16
19,9732,5,1997-02-06 10:31:57
19,38365,3,1997-02-06 09:53:47
19,420818,4,1997-02-06 10:28:16
19,1930,4,1997-02-06 10:11:18
19,11544,5,1997-02-06 10:13:42
19,564,3,1997-02-06 10:15:01
19,616820,4,1997-02-06 10:10:30
19,338947,4,1997-02-06 10:15:01
19,872177,4,1997-02-06 10:12:33
19,950,4,1997-02-06 10:14:14
19,550,4,1997-02-06 10:15:02
19,790496,4,1997-02-06 10:19:24
19,818647,4,1997-02-06 10:11:18
19,755812,5,1997-02-06 10:16:15
19,18239,5,1997-02-06 10:11:18
19,9637,4,1997-02-06 10:18:02
19,260346,5,1997-02-06 10:27:34
19,801965,4,1997-02-06 10:15:40
19,324857,5,1997-02-06 10:12:33
19,259693,4,1997-02-06 10:13:04
19,335795,4,1997-02-06 10:26:59
19,759175,2,1997-02-06 10:33:34
19,27205,5,1997-02-06 10:21:30
19,581726,4,1997-02-06 10:26:25
19,602223,5,1997-02-06 10:11:57
19,800815,5,1997-02-06 10:29:18
19,615457,5,1997-02-06 10:13:04
19,668461,5,1997-02-06 10:15:40
19,347201,5,1997-02-06 10:17:26
19,945675,3,1997-02-06 10:28:37
19,593643,5,1997-02-06 10:18:02
19,1007401,4,1997-02-06 10:13:42
19,119450,5,1997-02-06 10:21:01
19,24021,4,1997-02-06 10:15:40
19,705996,4,1997-02-06 10:26:59
19,427641,5,1997-02-06 10:25:47
19,47971,4,1997-02-06 10:09:43
19,109445,5,1997-02-06 10:18:02
19,581528,4,1997-02-06 10:20:01
19,379686,3,1997-02-06 10:34:28
19,11688,3,1997-02-06 10:15:02
19,9806,4,1997-02-06 10:25:47
19,317442,4,1997-02-06 10:16:56
19,98566,4,1997-02-06 10:18:02
19,13186,4,1997-02-06 10:16:56
19,447362,4,1997-02-06 10:18:50
19,559,5,1997-02-06 10:20:33
19,1010818,5,1997-02-06 10:24:39
19,370172,5,1997-02-06 10:20:33
19,12429,3,1997-02-06 10:21:01
19,335984,5,1997-02-06 10:20:01
19,11970,5,1997-02-06 10:25:47
19,8247,4,1997-02-06 10:18:50
19,166426,4,1997-02-06 10:16:15
19,1579,4,1997-02-06 10:32:53
19,811656,4,1997-02-06 10:18:50
19,451048,4,1997-02-06 10:15:40
19,105864,3,1997-02-06 10:31:28
19,5336,4,1997-02-06 10:20:33
19,49018,5,1997-02-06 10:22:58
19,1366,3,1997-02-06 10:27:35
19,141052,3,1997-02-06 10:19:24
19,254128,4,1997-02-06 10:30:36
19,10867,3,1997-02-06 10:30:05
19,884363,4,1997-02-06 10:18:50
19,408,4,1997-02-06 10:14:14
19,726684,4,1997-02-06 10:17:26
19,150540,4,1997-02-06 10:22:00
19,284053,4,1997-02-06 10:18:50
19,400160,3,1997-02-06 10:17:26
19,722149,4,1997-02-06 10:42:38
19,520763,4,1997-02-06 10:28:37
19,271110,5,1997-02-06 10:16:56
19,11036,3,1997-02-06 10:37:15
19,297,3,1997-02-06 10:21:30
19,755566,4,1997-02-06 10:24:15
19,8681,4,1997-02-06 10:31:57
19,321612,1,1997-02-06 10:27:35
19,366672,4,1997-02-06 10:25:08
19,11836,3,1997-02-06 10:23:30
19,639721,3,1997-02-06 10:22:00
19,630004,3,1997-02-06 10:41:14
19,4256,3,1997-02-06 10:29:18
19,280,3,1997-02-06 10:47:08
19,10527,3,1997-02-06 10:25:08
19,747803,3,1997-02-06 10:50:06
19,596161,2,1997-02-06 10:52:12
19,297270,4,1997-02-06 10:21:30
19,15092,3,1997-02-06 10:46:39
19,9769,3,1997-02-06 11:04:01
19,350,3,1997-02-06 10:32:53
19,1724,3,1997-02-06 10:42:38
19,57214,4,1997-02-06 10:29:18
19,508442,5,1997-02-06 10:30:36
19,972313,4,1997-02-06 10:30:05
19,948050,3,1997-02-06 10:33:55
19,10009,5,1997-02-06 10:28:16
19,43347,3,1997-02-06 10:33:34
19,680,5,1997-02-06 09:56:46
19,795514,3,1997-02-06 09:49:59
19,9902,4,1997-02-06 09:56:11
19,124905,4,1997-02-06 10:30:36
19,9325,4,1997-02-06 10:43:24
19,150689,2,1997-02-06 10:37:15
19,807356,3,1997-02-06 10:50:45
19,881462,3,1997-02-06 10:28:16
19,490132,4,1997-02-06 10:40:44
19,87101,3,1997-02-06 10:32:20
19,209112,3,1997-02-06 10:48:20
19,703451,2,1997-02-06 10:40:44
19,628900,3,1997-02-06 10:39:54
19,345938,3,1997-02-06 11:04:30
19,823625,1,1997-02-06 10:56:28
19,1033107,3,1997-02-06 10:37:56
19,936061,5,1997-02-06 10:20:33
19,869,1,1997-02-06 10:52:26
19,10567,1,1997-02-06 11:04:53
