"MOVIE_ID","ACTOR_ID"
467917,992718
467917,1787399
467917,1027374
467917,1699975
467917,1578612
467917,1940002
467917,1906091
467917,357551
467917,1532630
467917,1388926
467917,205864
467917,202087
467917,20644
455565,89088
455565,14639
455565,9824
455565,938901
455565,1023499
631058,2410365
631058,1335818
631058,991930
631058,1324443
631058,1563266
631058,2943517
631058,2015428
631058,17941
631058,1416533
631058,1706314
631058,80619
631058,3473522
734858,2749024
734858,79003
734858,6975
734858,3136340
734858,1617121
734858,1683266
734858,2098768
734858,2426324
734858,62173
734858,2813766
734858,2577027
466485,1199115
466485,1695010
466485,1908457
466485,1938953
466485,1751878
466485,1751876
466485,1932397
466485,1114218
466485,1938958
466485,1938959
466485,1100
466485,83383
466485,91609
466485,78506
466485,129823
466485,265297
586333,1647098
586333,1972706
586333,19824
586333,1757167
586333,1169141
586333,1922369
586333,1334529
586333,1490110
586333,1547466
586333,1330941
544812,2116982
544812,113388
544812,20201
544812,1594664
544812,1450858
544812,2301772
412000,16861
412000,6944
412000,18471
412000,5694
412000,5365
412000,15424
412000,1046143
412000,98050
412000,106490
412000,10582
412000,44205
412000,1280
412000,46814
412000,15905
412000,94146
412000,1386113
412000,107793
412000,119280
412000,1283083
412000,60468
412000,135529
412000,7144
224815,206311
224815,54850
224815,78044
224815,9629
458897,237455
458897,1253353
458897,105648
458897,145248
458897,17243
458897,936254
458897,1327315
458897,1045526
458897,1828013
458897,2529299
458897,1062769
458897,48687
458897,1800504
458897,144346
458897,11608
458897,1307601
458897,1885493
458897,1223082
458897,559593
458897,556728
458897,49202
458897,1819333
458897,1819349
458897,1297677
458897,1464091
458897,35172
458897,55635
458897,964447
458897,997887
458897,1298360
458897,130640
458897,2473038
458897,1136940
458897,1781827
458897,1464090
458897,2476452
458897,2277877
458897,1304336
458897,1947475
458897,2446170
720026,1017259
720026,1939100
720026,2511041
720026,96281
262504,94185
262504,587020
262504,996701
262504,37153
262504,3489
262504,8447
262504,1159982
262504,6944
262504,1251875
262504,18307
262504,21045
262504,137905
262504,928575
262504,1133012
262504,1330888
262504,56614
262504,327
262504,1581190
262504,15852
262504,3982
262504,27267
262504,155965
262504,47627
262504,1084211
262504,1480643
262504,997303
262504,170362
262504,1787405
262504,1445679
262504,2149145
514847,92572
514847,448
514847,824
514847,565501
514847,198150
514847,1470
514847,34847
514847,1173099
514847,1526793
514847,206479
514847,23882
514847,163774
514847,77870
514847,80619
514847,181701
514847,1431398
514847,1569173
514847,1704655
514847,1410501
514847,209513
514847,63296
514847,2090109
514847,2021224
514847,206624
514847,1129806
514847,1691470
514847,1317384
514847,1222596
514847,131423
514847,2149572
514847,2708028
514847,2440848
514847,2557971
514847,1723573
514847,1447910
514847,1748372
514847,1199292
406990,87722
406990,515
406990,5293
406990,935235
406990,47647
406990,76556
406990,1576541
406990,1700995
406990,1473276
406990,1700998
406990,1803659
406990,9208
406990,76920
406990,2135993
406990,76919
406990,1287263
406990,1700996
406990,1664752
406990,1700997
406990,1700999
406990,34065
406990,134499
406990,1554307
406990,1562093
406990,7743
406990,1946559
406990,1700994
664413,2511949
664413,2349355
664413,1138242
664413,1616974
664413,1637039
664413,934801
664413,1384
664413,237499
664413,1605202
664413,1678862
664413,142524
664413,143179
664413,1583090
664413,136717
664413,2422425
27581,23659
27581,13240
27581,8170
27581,2232
27581,4581
27581,56614
27581,2231
27581,18918
27581,41662
27581,97406
27581,71403
27581,87822
27581,147445
27581,1137626
27581,94602
27581,1090276
27581,1808323
27581,21127
27581,82885
27581,1152011
27581,464993
27581,170635
27581,2240233
27581,163671
27581,80595
27581,224197
27581,155607
27581,2819377
27581,15110
27581,4810
27581,94601
27581,222121
27581,1179253
27581,6212
27581,53593
27581,91849
27581,169265
27581,1890142
27581,21411
27581,8256
27581,52117
27581,111678
27581,56903
96721,74568
96721,3872
96721,59315
96721,5644
96721,17839
96721,10779
96721,58502
96721,21345
96721,28478
96721,56100
96721,23608
96721,7031
96721,1294712
96721,43019
96721,26669
96721,30328
96721,1833
96721,2295560
96721,52639
96721,47670
96721,1205278
96721,512079
96721,80420
96721,994133
96721,1586723
96721,1291138
96721,139946
96721,1201414
96721,1332482
96721,1679245
96721,112831
96721,1169479
96721,35438
96721,7378
96721,94137
96721,1315513
96721,1840644
96721,1599261
96721,20471
96721,86467
96721,157826
96721,1048648
96721,1513012
96721,2295588
96721,2186569
96721,1523067
96721,578690
96721,557259
96721,2855027
96721,1379305
51859,112205
51859,122193
51859,9711
51859,144773
51859,20661
242512,1173984
242512,973091
242512,33286
242512,444211
242512,221115
242512,1277583
242512,60077
242512,15905
242512,7401
242512,1697015
242512,1098706
242512,1141000
242512,583456
242512,1749267
68728,17051
68728,18973
68728,3293
68728,1812
68728,5367
68728,8854
68728,125025
68728,19754
68728,224723
68728,123725
68728,11357
68728,11769
68728,1157664
68728,1194944
68728,220557
68728,1454303
68728,1494289
68728,1018967
68728,1735971
68728,554395
68728,19326
68728,1735976
68728,11465
68728,11464
68728,11462
68728,1591329
68728,1735983
68728,4030
68728,1192831
68728,11766
68728,1735986
68728,11750
68728,87445
68728,1340674
200727,74442
200727,1050248
200727,203575
200727,42565
200727,70685
200727,1154760
200727,1734960
200727,1734961
200727,1734962
200727,1726976
200727,1428999
200727,78285
200727,1428992
200727,1300650
200727,1695923
200727,1785747
573699,2844582
573699,2185754
573699,2508433
573699,2585861
573699,2585864
573699,2202481
573699,2974840
573699,2508435
573699,3340754
573699,2207403
645788,21045
645788,2231
645788,2232
645788,26706
645788,8979
645788,56650
645788,81480
645788,418
645788,52978
645788,1030524
645788,22018
645788,931366
645788,1371819
645788,1705613
645788,90764
645788,1710188
645788,2259660
645788,117654
645788,1104752
645788,2513545
645788,2860533
597890,1034681
597890,1459885
597890,1687041
597890,72466
597890,1716713
597890,1968476
597890,2249745
597890,2042690
597890,239020
597890,1713726
597890,2164506
597890,2989122
597890,1029593
597890,1930359
597890,10691
597890,2476148
597890,2938554
623135,1248450
623135,1024396
623135,1326172
623135,2116909
623135,1872378
623135,1123145
623135,1510020
623135,2128181
623135,1615316
623135,1257630
623135,3636115
623135,3040072
623135,2228586
623135,1287909
623135,150697
623135,2475737
623135,79577
623135,1096793
347626,2773990
347626,1130555
347626,74929
347626,38581
347626,1508531
347626,972492
347626,1783264
347626,1937077
347626,26457
347626,1220771
347626,3077649
347626,3176259
347626,1569776
347626,1379479
347626,1989355
347626,177838
347626,31510
347626,2607608
347626,1507474
347626,3163888
347626,3266275
187017,21007
187017,38673
187017,53
187017,986808
187017,1187106
187017,1226302
187017,9778
187017,17039
187017,1304335
187017,1910
187017,104561
187017,141956
187017,141762
187017,18300
187017,1744593
187017,1060081
187017,996700
187017,1555229
187017,1265767
187017,87295
187017,61632
187017,1088038
187017,1347282
187017,1392647
187017,1810482
187017,1116988
187017,1031469
187017,1068875
187017,1736726
187017,71403
187017,54697
187017,15758
187017,10872
187017,185773
187017,1772
187017,19278
187017,19274
187017,62831
187017,1594173
187017,1292731
187017,1754446
187017,2375307
187017,2648285
187017,1855491
187017,1377677
187017,1939289
187017,1465724
187017,1755084
187017,1046145
187017,1347294
187017,51579
187017,1466629
187017,172734
187017,2156806
809140,13240
809140,2461
809140,67837
809140,589722
809140,56890
809140,1257563
809140,1197895
809140,137323
809140,98804
809140,2141
809140,84707
809140,1008750
809140,61834
809140,64014
809140,1386221
809140,1266845
809140,1192302
809140,2773319
809140,37010
809140,3067259
809140,177934
809140,1448173
809140,152771
809140,739624
809140,1221121
809140,222080
809140,426
809140,2935410
800937,221581
800937,1265629
800937,1429453
800937,1432528
800937,1488952
800937,1222596
800937,51382
800937,5588
800937,1561268
800937,1559689
800937,2342988
800937,1985604
800937,1877932
800937,2594848
800937,2749024
800937,2145647
800937,2149576
800937,2470021
800937,1163714
800937,1650452
800937,2976688
800937,3515608
800937,1101349
800937,3704160
458897,37917
458897,240724
458897,2092879
458897,9281
458897,2387
458897,938
419479,1177469
419479,1260038
419479,1689341
685274,1065297
685274,1452028
685274,9721
685274,1388751
685274,1588597
685274,135524
685274,40327
685274,3699014
796849,226711
796849,2023708
796849,592147
796849,43662
796849,2977312
796849,587661
796849,1960999
796849,3053526
796849,1738058
796849,553328
796849,2531057
256835,109869
256835,9013
256835,31
256835,12898
256835,1096415
256835,137262
256835,12900
256835,1225799
256835,7167
256835,10669
256835,24358
256835,3234
50544,12111
50544,18973
50544,40279
50544,1276
50544,57755
50544,28633
50544,23821
50544,62861
50544,147710
50544,127963
50544,154826
50544,43483
50544,17273
50544,109046
50544,1459152
50544,54693
50544,51999
50544,1247091
50544,1356753
50544,1522142
50544,1001536
50544,590818
50544,157397
50544,2507451
50544,1717253
50544,154001
50544,49922
50544,1587180
50544,2047167
50544,1979455
50544,80591
50544,1630540
50544,229277
50544,2002056
50544,41088
50544,1401102
51739,227611
51739,225730
51739,33134
51739,548758
51739,43663
51739,545825
51739,31078
457915,1271600
457915,114460
457915,85559
457915,16971
457915,227071
457915,982296
457915,589779
457915,566330
457915,939154
457915,995613
457915,1374738
457915,228880
457915,1408029
457915,1283862
457915,3529320
457915,2545929
257088,25616
257088,972356
257088,20374
257088,5538
257088,41883
257088,18792
257088,559195
257088,6474
257088,170231
257088,213596
257088,125739
257088,54024
257088,1538780
257088,147638
257088,1720109
257088,86322
34016,449
34016,59860
34016,51990
34016,41565
34016,6858
34016,41662
34016,78080
34016,1215836
34016,200237
34016,15453
34016,61607
34016,111685
34016,22128
34016,29407
34016,56104
34016,74930
34016,1222945
34016,95875
34016,177144
34016,1244314
34016,27551
34016,96028
34016,1023800
34016,1546224
34016,1223457
34016,1231793
34016,1846059
34016,98993
34016,1725188
34016,1047236
72559,18918
72559,62
72559,378
72559,88995
72559,11007
72559,56614
72559,78147
72559,25002
72559,51976
72559,972356
72559,38673
72559,4787
72559,16743
72559,27740
72559,98215
72559,141762
72559,11827
72559,1271445
72559,1576251
72559,1271446
72559,60881
72559,60093
72559,78433
72559,1842788
72559,109667
72559,174256
72559,149590
72559,106474
72559,94089
72559,1218780
72559,2275781
72559,2172385
72559,1262228
72559,1632933
72559,9568
72559,1221121
72559,131772
72559,1717111
72559,1394617
72559,3405498
72559,1412782
760883,1058633
760883,2844329
760883,45540
760883,16811
760883,10862
760883,95047
760883,141876
760883,1285754
760883,2025506
760883,36323
760883,1184679
760883,49742
760883,2844330
760883,54903
760883,147349
760883,2473647
760883,46992
760883,2948718
760883,2241007
760883,2025506
976720,1503909
976720,1665
976720,2648396
976720,3901
976720,1479747
976720,101933
597433,1117313
597433,1080195
597433,1275641
597433,467645
597433,227454
597433,84068
597433,1345449
597433,1640856
597433,1118662
597433,3162855
597433,935654
567604,10859
567604,16851
567604,54882
567604,1139349
567604,1545693
567604,51990
567604,122750
567604,1109702
567604,1492326
567604,1292258
567604,1665
567604,230660
567604,80507
567604,215887
567604,1843783
567604,1357969
567604,1091324
567604,1610940
567604,137905
567604,53256
567604,287
567604,1224673
567604,112692
567604,21088
567604,1892
567604,1237734
567604,2105672
567604,74677
567604,1935296
567604,2080718
567604,168520
567604,64674
567604,1848567
567604,2105682
567604,2041208
567604,1882895
567604,1366
567604,1904663
567604,2105699
567604,2105700
567604,1697343
567604,1619323
567604,1705590
567604,936846
567604,1368836
567604,2223
567604,5530
567604,3292
567604,55089
567604,1034681
567604,1253199
567604,113505
567604,6968
121734,1164823
121734,114463
121734,19854
121734,1122333
121734,1042731
121734,1021607
121734,1164824
185341,34793
185341,1180136
185341,34020
185341,1465849
185341,108909
185341,56468
185341,954664
185341,1031961
185341,1465851
185341,1396649
185341,1637068
185341,54532
185341,54519
185341,2727177
185341,111090
594718,77667
594718,80997
594718,2165605
594718,2417134
594718,2007637
594718,1257244
594718,2747646
594718,2008754
594718,2747653
594718,587914
594718,2259745
594718,2747694
594718,1687789
594718,2216737
594718,2625541
35019,7056
35019,77996
35019,5469
35019,1579
35019,10978
35019,7026
35019,1670
35019,24265
35019,3061
35019,1870714
35019,81269
35019,1548525
35019,937684
35019,1222241
35019,36668
35019,72310
35019,6640
35019,2066
35019,43547
381707,17093
381707,114463
381707,1602
381707,125854
381707,23215
381707,1456034
381707,1282293
381707,144545
200727,112561
200727,237455
200727,116263
200727,66442
200727,1325961
254470,176491
254470,1542816
254470,1542822
254470,557804
254470,1085709
254470,210355
254470,1336393
254470,1226843
254470,1508943
254470,1213859
254470,1238770
254470,78303
254470,12929
254470,1542829
254470,4810
254470,217371
254470,53397
254470,558267
254470,292445
254470,1438287
254470,1542830
254470,1415405
254470,1542831
254470,1542832
254470,1542834
254470,582123
254470,1347328
254470,1542841
254470,1542842
254470,1542843
254470,1542844
254470,1542849
254470,1542850
254470,1542851
254470,1542852
254470,1542853
254470,1542878
254470,1542879
254470,1347321
254470,1518168
254470,1215522
254470,588972
254470,1326322
254470,1431508
254470,1390021
254470,1450380
176983,65510
176983,84507
176983,90133
176983,68472
176983,84505
176983,73044
176983,77933
176983,112276
176983,552683
176983,550087
176983,1039343
176983,46691
176983,68916
176983,77934
176983,84508
176983,553286
176983,76396
176983,1238593
176983,1253070
176983,146452
176983,560354
176983,126282
176983,934840
176983,549558
763788,928572
763788,2461
763788,8169
763788,79072
763788,10696
763788,166442
763788,77164
763788,32205
763788,1098661
763788,74678
763788,1658287
763788,2842823
763788,2447703
763788,1882593
763788,3295456
763788,1396845
530915,146750
530915,1332971
530915,2983
530915,125660
530915,512991
530915,2385743
530915,5472
530915,71580
530915,1670
530915,40311
530915,1656685
530915,2152343
530915,2294779
530915,2157935
530915,1626686
530915,1642036
530915,7025
530915,206724
530915,2211302
530915,2211574
530915,230681
530915,56098
530915,1503077
530915,1587575
530915,2545721
530915,1464090
530915,1234583
530915,2211274
530915,2430575
530915,2207028
530915,2850899
530915,1940779
530915,1278605
530915,2262438
530915,1119416
530915,2478458
530915,1805068
530915,2850903
530915,1386824
530915,1492477
530915,2850904
530915,69773
530915,1500128
530915,1417042
530915,59079
72710,36592
72710,9824
72710,232396
72710,105727
72710,227
72710,3713
72710,77334
72710,467645
72710,936403
72710,558466
72710,35198
72710,129868
72710,70456
72710,1273231
72710,1273233
72710,1181296
72710,92058
72710,16460
72710,1273237
72710,42317
72710,176491
72710,1123886
72710,1112417
72710,79211
72710,946356
72710,1049735
72710,71913
881487,1223787
881487,136347
881487,582892
881487,1295668
881487,60874
881487,969635
698948,110
698948,72466
698948,33192
698948,1364004
698948,55866
698948,1809208
698948,76477
698948,521673
698948,2715237
698948,1259384
698948,1527050
698948,1838229
698948,1102621
698948,28099
698948,1056053
698948,1702244
698948,1445536
698948,1985752
511987,115150
511987,12834
511987,1321628
511987,1374534
511987,2486147
511987,1667351
511987,2430575
511987,1473990
511987,128386
511987,1921068
511987,2036954
579496,9281
579496,10205
579496,61659
579496,134774
579496,51072
579496,1367617
579496,3078151
579496,37154
579496,106791
579496,2562056
579496,2818526
579496,30616
579496,2041979
49524,1229
49524,10859
49524,4724
49524,18248
49524,121953
49524,17343
49524,20904
49524,209197
49524,87192
49524,11516
49524,118590
49524,1592996
49524,1593000
49524,188049
49524,84849
49524,1183867
49524,9466
49524,92877
49524,58510
49524,1373307
49524,1745909
49524,187919
49524,17403
49524,18271
49524,1836598
49524,1360006
49524,1593122
49524,1198454
49524,928638
49524,1029622
581389,150698
581389,1537768
581389,84996
581389,1989290
581389,30315
581389,84788
581389,2966748
581389,2966749
581389,1128106
581389,2965847
581389,2965848
581389,2965849
581389,2965857
581389,1957562
581389,2891439
581389,2966772
581389,2966777
581389,2400234
581389,2966792
581389,2966797
581389,3796067
419479,1538780
419479,1372369
419479,1223726
419479,1107297
419479,98285
419479,112742
419479,1350469
419479,1005324
419479,57451
419479,77089
419479,1374147
419479,1639097
419479,139993
419479,1633446
419479,588231
419479,1602552
419479,129595
171424,189026
171424,131771
171424,557303
171424,1049536
171424,1074951
871964,1457940
871964,2068758
871964,1366025
871964,235493
871964,553063
871964,1138249
871964,136642
871964,66964
871964,107879
553604,3896
553604,61114
553604,224181
553604,52886
553604,418
553604,1560244
553604,1291890
553604,212749
553604,1800856
553604,1849970
553604,2049531
553604,2029531
553604,141449
116711,72466
116711,71070
116711,27319
116711,27972
116711,58224
116711,86626
116711,40477
116711,14386
116711,52860
116711,37935
116711,1009740
116711,521564
116711,31531
116711,1273228
116711,31006
116711,1252801
116711,1178792
116711,964851
116711,1552816
116711,95691
116711,448526
116711,1410479
116711,973667
116711,935497
116711,571265
116711,1065
116711,92623
116711,1340665
116711,1441539
116711,60232
116711,1720666
116711,1215869
116711,173428
116711,15373
116711,162503
116711,1362512
116711,1844804
116711,81380
116711,1172430
116711,121756
116711,1209731
476299,128629
476299,145755
476299,1245422
476299,1331023
476299,1493223
476299,1024492
476299,1148697
476299,1701243
476299,1303813
476299,81239
476299,2045119
476299,166450
255718,74358
255718,972599
255718,52284
255718,1240646
255718,37431
255718,83424
255718,45923
255718,76828
255718,89548
255718,1018864
255718,1427578
255718,74360
255718,1304599
255718,1368270
157433,76512
157433,139150
157433,12074
157433,2389942
157433,1853972
157433,2143772
157433,2143771
157433,2143870
157433,188983
157433,2574483
157433,135993
157433,198630
157433,1747113
157433,2389943
157433,2389945
157433,1331005
157433,1372316
157433,2182319
157433,2574468
157433,2574489
54138,62064
54138,17306
54138,8691
54138,1372
54138,11108
54138,68842
54138,71580
54138,21028
54138,21089
54138,27811
54138,59860
54138,1749
54138,76242
54138,180997
54138,13024
54138,1228940
54138,1192492
54138,58508
54138,1051473
54138,178452
54138,1271733
54138,62093
54138,224182
54138,78494
54138,1295
54138,1110406
54138,1352682
54138,1386113
54138,88706
54138,154702
54138,1225974
54138,62710
54138,119699
54138,42317
54138,1129806
54138,19508
54138,58330
54138,162924
54138,1278368
54138,1386122
54138,204384
54138,56448
54138,1386129
54138,1160181
54138,5141
54138,1384191
54138,182272
54138,1386148
54138,78432
54138,1277452
54138,24362
54138,164614
54138,60279
54138,1141368
54138,86170
54138,19278
54138,1039680
54138,1386149
54138,135818
54138,1386150
54138,1128856
54138,1386152
54138,931939
54138,1161711
54138,1161712
54138,216782
55846,976
55846,14887
55846,49735
55846,118034
55846,114019
55846,18616
55846,63141
55846,570296
55846,293071
55846,63362
55846,103352
55846,40900
55846,1326866
55846,26197
55846,62501
55846,2964
55846,1278517
55846,1497913
55846,47625
474392,1497913
474392,84215
474392,1954
474392,1594005
474392,1883295
474392,585
474392,57905
474392,1469407
474392,1003249
474392,120092
189,2295
189,56731
189,62
189,16851
189,24045
189,10912
189,5916
189,6280
189,352
189,11477
189,825
189,5915
189,1062
189,78324
189,12799
189,22227
189,36594
189,20982
189,8693
189,936970
189,237405
189,57674
189,1129413
189,1406568
189,1393520
189,968889
189,1406674
189,55269
189,61566
189,1091423
189,1375035
189,1268114
189,58942
189,1094233
189,1155321
189,1406695
189,1486488
189,3128221
807862,81125
807862,6553
807862,2725175
807862,3734
807862,2601088
807862,1558105
290595,74568
290595,6885
290595,5081
290595,83002
290595,11109
290595,237455
290595,47632
290595,110080
290595,237020
290595,1479869
290595,1282054
290595,563559
290595,228866
290595,1665602
290595,1665603
290595,1665604
290595,1538417
290595,60279
290595,202032
290595,1278497
290595,121606
290595,72313
290595,1619648
290595,1502431
290595,1324655
290595,1682525
290595,1626685
290595,1665609
290595,1665610
290595,1665612
290595,3896
274854,12835
274854,1223793
274854,109
274854,110902
274854,7241
274854,587207
274854,3895
274854,225610
274854,4812
274854,1643212
274854,92614
274854,211596
274854,1252871
274854,1224238
274854,1378129
274854,1378130
274854,90031
274854,1124950
274854,991960
274854,1643217
274854,1378128
274854,2638428
274854,133931
274854,1543874
254470,84223
254470,29221
254470,221581
254470,130640
254470,73128
254470,1107296
254470,1072572
254470,1107297
254470,999790
254470,1160310
254470,212604
254470,90514
254470,1471841
254470,221098
254470,18980
254470,1107298
254470,1107299
254470,77344
254470,185805
254470,21131
254470,223879
254470,8265
254470,9281
254470,19767
254470,212
254470,298410
293863,61187
293863,43431
293863,77315
293863,1110009
293863,207939
293863,1207282
293863,41746
293863,1381542
293863,1239253
293863,1459148
293863,1187262
34544,3896
34544,82191
34544,78811
34544,51329
34544,10860
34544,17178
34544,29512
34544,4753
34544,41556
34544,65726
34544,11677
34544,114894
34544,114896
34544,75604
34544,15319
34544,208069
34544,180467
34544,65717
34544,43612
34544,1324398
34544,114898
34544,114897
34544,119758
34544,1377968
34544,158489
34544,5354
34544,1200118
34544,59674
34544,4606
34544,77039
34544,186373
34544,79350
34544,1392950
34544,129298
34544,85922
34544,33585
34544,1366510
34544,116047
34544,1516834
34544,35219
34544,1933
34544,28248
34544,58264
516486,31
516486,1115
516486,1281250
516486,1279814
516486,1626604
516486,1951
516486,1560340
516486,1168097
516486,1327613
516486,1421688
516486,1702791
516486,2684944
516486,1455722
516486,1299192
516486,2711272
516486,2711273
516486,1480027
516486,1682013
516486,178466
516486,1556258
516486,111921
516486,45924
516486,1011106
516486,23790
516486,1367309
516486,1371097
516486,1765324
516486,1515336
516486,2092824
516486,1689331
516486,166897
516486,1438261
516486,2036221
516486,2428518
516486,2711285
516486,1876698
516486,2713602
516486,1137544
516486,3491
516486,1327175
516486,1465283
57201,85
57201,53807
57201,207
57201,886
57201,1283
57201,12834
57201,18473
57201,47720
57201,15374
57201,17401
57201,71467
57201,22063
57201,583040
57201,76857
57201,62752
57201,45051
57201,84225
57201,21723
57201,37027
57201,1382010
57201,1184011
57201,126829
57201,6951
57201,92949
57201,1471922
57201,1240490
57201,208061
57201,102567
57201,56267
57201,22250
57201,59847
57201,128560
57201,1452636
57201,1094319
57201,134171
57201,1112414
57201,51754
57201,114977
57201,1333907
57201,967071
57201,1178981
57201,2049724
57201,1736738
57201,502534
57201,1808715
57201,104915
57201,1319845
57201,1105706
57201,307885
57201,1039678
57201,1759932
57201,1998622
644495,237405
644495,1023139
644495,7499
644495,1158
644495,16940
644495,3136
644495,54738
644495,1348474
644495,64710
644495,1255247
644495,1264979
644495,26669
644495,43436
644495,1700994
644495,124621
644495,1396236
644495,1147423
644495,1105263
644495,2046229
644495,25102
644495,124682
644495,35103
644495,27629
644495,2164038
644495,2479603
644495,141830
644495,2009570
644495,110418
644495,3787392
84892,33235
84892,10990
84892,132157
84892,52404
84892,61114
84892,32597
84892,15091
84892,19961
84892,27104
84892,3234
84892,22226
84892,85139
84892,48463
84892,936970
84892,11161
84892,1456334
84892,1517251
84892,1053419
84892,987572
84892,1432326
84892,120356
84892,1605510
84892,1205752
84892,1543874
756403,517
756403,1936497
756403,1576058
756403,1488960
756403,20282
756403,69465
756403,1423098
756403,2039
278924,976
278924,56731
278924,2176
278924,1620
278924,237445
278924,1206367
278924,1272796
278924,1102621
278924,1200415
278924,563559
278924,67247
278924,1411985
278924,1669540
278924,234990
278924,203526
41630,524
41630,18976
41630,8945
41630,2130
41630,45400
41630,25703
41630,52442
41630,8171
41630,543505
41630,125167
41630,140253
41630,82639
41630,1232323
41630,52956
41630,440306
41630,46594
41630,1240486
41630,1367840
41630,1173004
41630,109568
41630,212290
41630,476163
41630,1426656
41630,1254625
41630,970084
41630,1562235
41630,1003061
41630,1448031
41630,1600207
41630,1426660
41630,1516734
41630,1578275
41630,1201808
41630,21561
41630,143742
41630,101521
41630,106490
467012,1154466
467012,581687
467012,1873239
467012,1873241
467012,1873242
467012,562217
467012,1873243
467012,1381949
467012,1211408
467012,1571463
467012,121799
467012,1674742
47964,62
47964,224181
47964,8197
47964,17628
47964,80998
47964,6614
47964,230400
47964,17341
47964,1150430
47964,130903
47964,64413
47964,456735
47964,52762
47964,25382
47964,212778
47964,125684
47964,235317
47964,1009511
47964,83860
47964,10691
47964,1059926
258230,1523921
258230,10205
258230,72855
258230,20286
258230,3896
258230,1221445
258230,1636926
258230,1247016
258230,1636927
258230,1723697
258230,3208465
258230,1636928
258230,400
258230,2586045
82507,569
82507,928906
82507,7132
82507,5296
82507,17874
82507,928905
82507,928908
82507,928909
82507,1017265
82507,928907
82507,1179260
82507,1859942
82507,1423420
82507,1230614
82507,1575466
171424,1078608
171424,219852
171424,223331
171424,637953
171424,57675
171424,25849
171424,1049537
615904,1246800
615904,11669
615904,1651992
615904,1617990
615904,1944612
615904,3556727
615904,48695
615904,1787495
615904,2417516
615904,1466168
615904,2476119
615904,929511
615904,552526
347126,57171
347126,59153
347126,78501
347126,592932
347126,8874
347126,1258700
347126,24810
347126,1357479
347126,5373
347126,1222969
347126,85759
347126,1660581
347126,1661267
347126,17874
347126,116431
347126,6719
347126,203838
347126,71886
347126,2273147
347126,1523298
347126,1451330
347126,1219206
347126,147879
347126,1809931
347126,52882
347126,1227861
347126,62390
347126,2738202
347126,2738209
347126,1386122
347126,1085483
347126,1357481
347126,2749373
347126,2749374
347126,2749376
347126,1964360
347126,2749386
347126,2749389
347126,2749394
347126,2749395
347126,2269794
347126,2220603
347126,2749399
347126,1850738
347126,2749402
347126,2220573
347126,2571247
347126,2749408
347126,2335090
347126,2749412
347126,2112200
347126,2467528
283566,77927
283566,83768
283566,9711
283566,40325
283566,77931
283566,77933
283566,90567
283566,1221099
283566,65437
283566,126484
283566,1254052
283566,77934
283566,215919
283566,81244
283566,20664
283566,225730
283566,1250465
283566,186341
283566,84508
283566,40451
283566,1251007
283566,148447
58233,10730
58233,12214
58233,17287
58233,10882
58233,206919
58233,41043
58233,1228239
58233,31028
58233,39659
58233,1186694
58233,550312
58233,9192
58233,209579
58233,1578207
58233,1457604
58233,1218994
58233,221857
58233,51494
58233,564834
58233,130564
58233,2479
58233,749
58233,1736076
58233,472632
58233,1896534
58233,512079
58233,1508112
58233,6696
58233,1441566
58233,55467
58233,30082
58233,1215739
58233,3494
58233,1132646
58233,1258227
58233,2619178
58233,30434
58233,17780
37686,518627
37686,18050
37686,518628
37686,3497
37686,11315
37686,113926
37686,456066
37686,12260
37686,222122
37686,21089
37686,23533
37686,156689
37686,88950
37686,484293
37686,114674
37686,55755
37686,147056
37686,13024
37686,59451
37686,29934
37686,46814
37686,1078613
37686,104046
37686,2412188
37686,17305
37686,117437
37686,108253
37686,75463
406997,1277188
406997,1204
406997,887
406997,1109976
406997,1590759
406997,1274210
406997,1668151
406997,25503
406997,1457461
406997,1652371
406997,1668152
406997,91402
406997,587035
406997,1641955
406997,1144353
406997,1782223
406997,74370
406997,68764
406997,58393
406997,33355
406997,62918
406997,27396
406997,1397009
406997,1572437
406997,1272862
406997,1734929
406997,1442063
406997,1782220
406997,206926
406997,169781
406997,1867474
406997,1438315
406997,1422012
406997,1922192
406997,1601223
258509,11662
258509,15033
258509,98285
258509,5661
258509,49915
258509,53862
258509,70696
258509,1772
258509,18979
258509,54722
258509,25147
258509,1456705
258509,1390021
258509,1181263
258509,1046665
258509,1552637
258509,202958
258509,1278911
258509,1559689
258509,1559690
258509,1370998
258509,38334
258509,1332680
258509,75318
258509,1471841
258509,1180860
258509,1355461
258509,1249175
258509,135800
258509,1985574
258509,1689401
258509,1381491
258509,1411632
258509,1373047
258509,1355099
258509,1985575
258509,971519
258509,1628087
258509,1114481
258509,1438327
258509,30694
258509,30696
258509,3372620
293863,59175
293863,91520
293863,3
293863,9560
293863,1907
293863,58370
293863,20188
293863,144852
293863,65808
293863,87816
293863,60719
293863,1357354
293863,1457250
293863,1176581
293863,1366661
293863,1459145
293863,152820
293863,1261371
293863,70176
592508,930043
859860,1213949
859860,56857
859860,4139
859860,1444270
859860,117885
859860,113781
76617,109513
76617,1054724
76617,224231
76617,38666
76617,61260
76617,8175
76617,928572
76617,65772
76617,18262
76617,4134
76617,27798
76617,969635
76617,27737
76617,27804
76617,104892
76617,1188456
76617,27803
76617,122457
76617,122455
76617,122454
76617,934869
76617,1165616
76617,103290
811072,19827
811072,107927
811072,24980
466272,6193
466272,287
466272,234352
466272,46593
466272,1392137
466272,18082
