"MOVIE_ID","MEMBER_ID","RATING","REGDATE"
632357,48,4,11/09/21
1734,48,3.5,11/11/25
496243,48,3.5,11/11/25
348,48,3.5,11/10/28
337401,48,3,14/10/29
8277,48,3.5,11/10/28
9532,48,2.5,14/10/29
2109,48,3.5,11/10/03
601796,48,3,12/04/02
567189,48,3.5,11/10/01
50619,48,3.5,11/04/21
1954,48,4.5,11/05/17
19913,48,3.5,11/11/25
4233,48,3,11/11/06
531219,48,3,13/05/08
474350,48,3,11/11/25
475557,48,3.5,11/10/28
76341,48,2.5,13/05/08
833425,48,4.5,11/05/17
5175,48,4,11/09/20
8920,48,3,14/10/29
4258,48,3.5,11/10/28
838484,48,4,11/10/01
49026,48,4,11/10/01
1374,48,3,11/11/25
335983,48,4,13/05/05
997120,48,3.5,11/10/03
812,48,3.5,11/10/01
589761,48,3,14/11/08
106,48,3.5,11/11/25
335988,48,3,12/06/12
207703,48,4,11/09/25
310,48,4,11/10/28
8689,48,4,11/11/25
587807,48,3.5,11/11/25
763285,48,4,11/05/17
307081,48,3.5,11/10/28
50620,48,4,11/09/20
50014,48,3,12/06/12
535167,48,3,11/11/25
715931,48,3.5,11/11/25
49521,48,3.5,11/10/01
8363,48,4,11/11/25
75656,48,3.5,11/11/25
3170,48,3,13/05/28
62177,48,4,11/05/17
13,48,3.5,11/06/26
1006851,48,3.5,11/10/03
14128,48,3,11/10/28
1250,48,4,11/11/25
135397,48,3.5,13/06/16
11430,48,3,12/06/12
270946,48,4,11/10/28
5174,48,2.5,14/11/08
561,48,3,11/11/25
768744,48,3,11/11/25
4234,48,2.5,12/06/12
703771,48,2,14/10/29
429,48,3,12/04/02
568620,48,3,15/04/11
381288,48,4,11/11/25
49051,48,4,11/05/17
522402,48,3.5,11/11/25
351286,48,2.5,11/10/01
16871,48,3.5,11/10/28
439079,48,4,14/10/05
1010821,48,4.5,11/05/17
18240,48,4,11/05/17
838197,48,4.5,11/05/17
399579,48,4.5,11/05/17
7555,48,3,12/06/12
499338,48,4,11/09/20
1001865,48,3.5,11/10/28
848123,48,3,12/06/12
98,48,2.5,14/10/29
8960,48,3,11/12/04
852096,48,3.5,11/10/28
390845,48,3,14/10/05
12092,48,4,11/10/28
14869,48,3.5,11/11/08
77338,48,4,11/10/28
8273,48,3,14/10/05
420634,48,3.5,11/10/28
512200,48,4,11/10/28
19994,48,3.5,14/07/21
4348,48,4.5,11/05/17
477462,48,3.5,11/10/28
16869,48,4,11/10/01
260513,48,3,11/11/25
82690,48,4,11/12/01
44918,48,3,11/11/25
72013,48,3.5,11/10/28
864370,48,3.5,11/10/28
482373,48,3.5,11/10/03
1063422,48,4,11/09/21
45243,48,4.5,11/05/17
346364,48,3.5,13/05/30
161,48,4,11/11/25
62211,48,4,11/11/26
8643,48,5,11/05/17
10895,48,3.5,11/10/17
783675,48,4,11/09/20
454983,48,3,11/05/17
883083,48,3.5,11/10/01
70981,48,4,13/05/06
242,48,3.5,11/11/25
768362,48,3.5,13/06/16
662708,48,4.5,11/05/17
652,48,3.5,11/10/28
458576,48,4.5,11/05/17
632727,48,3,11/12/04
345940,48,3.5,11/05/17
10693,48,3.5,11/11/25
11351,48,3.5,11/11/25
68721,48,2.5,13/05/13
2105,48,3.5,11/12/01
343668,48,3.5,11/05/17
102651,48,4,11/10/28
420821,48,4,11/10/28
514999,48,3.5,11/10/28
619264,48,3,11/11/25
429617,48,3.5,11/05/17
240,48,4,11/10/01
3134,48,5,11/05/17
366644,48,3.5,11/09/21
301528,48,4,11/05/17
637,48,3.5,11/10/01
32657,48,3.5,11/09/20
13053,48,3.5,11/11/25
820067,48,4,11/05/17
17581,48,3,12/06/12
244786,48,3,11/11/25
631843,48,4,11/05/17
15255,48,4,11/09/20
335797,48,3,14/11/01
493922,48,3.5,14/07/18
101299,48,4,11/09/21
15165,48,4.5,11/05/17
370663,48,3,11/05/17
338970,48,3.5,11/11/25
800510,48,3.5,11/10/28
10112,48,4.5,11/05/17
75780,48,4,11/10/28
397243,48,4.5,11/05/17
297762,48,4,11/10/16
75624,48,4,11/05/17
262500,48,4,11/09/20
13002,48,3.5,11/10/01
396535,48,3.5,11/10/01
767304,48,3,13/06/18
967,48,4,11/05/17
11932,48,4,11/09/19
642121,48,3,11/11/25
10386,48,3.5,11/05/17
176,48,3.5,11/10/28
854,48,3.5,11/10/28
223702,48,5,11/05/17
667739,48,3,14/11/01
1359,48,3,12/06/12
881164,48,3.5,11/10/28
118340,48,3,14/10/29
22894,48,3.5,11/12/17
938008,48,4.5,11/05/17
13179,48,4,11/10/28
49530,48,3,11/05/17
489,48,3,11/10/28
753232,48,3.5,11/09/21
74308,48,3,11/10/01
638507,48,4,11/09/29
72545,48,3.5,15/04/11
871,48,4,11/11/01
630,48,3.5,11/10/28
18,48,4,11/05/17
12155,48,5,13/05/11
218,48,3.5,11/10/28
131634,48,4,11/10/28
9836,48,1.5,12/07/03
147441,48,3.5,11/11/25
169,48,4.5,11/05/17
238636,48,4,11/10/16
899082,48,4,11/10/16
263115,48,4,11/10/28
2758,48,4,11/05/17
781099,48,3.5,11/11/08
2024,48,4,11/06/26
10882,48,3.5,11/10/28
56292,48,4.5,11/05/17
759507,48,3.5,13/05/14
634528,48,2.5,14/10/03
796499,48,3.5,11/11/16
8922,48,4,11/09/19
91586,48,3.5,11/10/17
534,48,3.5,11/11/25
604822,48,3.5,11/10/16
190859,48,4,13/05/02
225886,48,3.5,14/11/08
75258,48,3.5,11/10/17
93456,48,3.5,11/05/17
807,48,3.5,12/07/03
378064,48,3.5,13/05/14
1032950,48,3.5,13/05/11
281338,48,3,14/11/01
9837,48,4,12/07/03
14574,48,4.5,13/05/06
246655,48,2.5,14/11/01
11690,48,4,11/10/17
118406,48,4,11/11/10
539885,48,3.5,11/10/28
440249,48,4,11/09/29
773975,48,3,11/10/28
2907,48,4.5,11/05/17
619730,48,4,13/05/05
8392,48,3.5,11/10/28
72105,48,3,13/05/28
552532,48,4,11/10/28
109439,48,3.5,11/09/29
8871,48,3.5,11/11/25
440,48,3,13/05/14
20352,48,4,11/10/16
404368,48,4,11/10/28
10830,48,2.5,14/11/08
442249,48,3,11/09/29
869112,48,3,11/09/29
619979,48,2.5,14/09/18
424,48,3.5,11/09/25
181812,48,3,14/11/01
140300,48,2.5,14/11/01
15512,48,3,12/02/13
71552,48,2.5,13/05/14
522444,48,3.5,13/05/11
184315,48,3.5,12/03/11
511817,48,3,13/05/14
944864,48,3.5,13/06/18
420809,48,3.5,13/06/16
10555,48,2,12/07/03
283366,48,2.5,14/11/08
676,48,2.5,12/07/03
1091,48,3,14/10/29
877183,48,2.5,14/10/29
10625,48,5,13/05/14
284054,48,4,13/05/06
57800,48,3,14/11/01
339846,48,3,14/09/18
602,48,3,13/05/14
614934,48,4,14/10/05
126889,48,3,12/12/29
607,48,3,13/05/14
82675,48,3,14/11/08
293167,48,3,13/06/18
1265,48,4,12/12/29
311324,48,4,12/12/17
360784,48,2.5,14/09/18
343611,48,3.5,13/05/05
637693,48,4.5,12/12/29
38700,48,3.5,13/05/14
848791,48,3.5,13/05/05
38,48,3.5,13/05/06
19908,48,4,14/11/01
894205,48,3,13/06/18
4564,48,2.5,14/10/05
571891,48,4,13/05/05
14438,48,4,14/07/21
672322,48,4,13/05/05
406563,48,4,14/09/18
7443,48,3.5,13/05/14
764835,48,2.5,15/04/11
7220,48,4,14/10/29
9378,48,3.5,14/09/18
8275,48,2,14/10/06
9286,48,2.5,14/10/06
1271,48,2,14/10/06
61791,48,3.5,14/10/29
12230,48,3,14/11/01
38575,48,3,14/09/18
9453,48,2.5,14/11/08
71676,48,2.5,14/10/06
780609,48,2.5,14/10/06
232672,48,3,14/07/13
6114,48,4,14/06/30
545609,48,3.5,14/09/18
10585,48,2.5,14/10/06
72331,48,2.5,14/09/18
296,48,2.5,14/10/06
157544,48,3,14/09/18
813258,48,2.5,14/09/18
175112,48,3.5,15/03/10
1369,48,3,14/10/06
447332,48,2.5,14/09/18
299537,48,3,14/10/06
522938,48,2.5,15/04/11
278154,48,2.5,14/10/06
814338,48,3.5,14/09/18
57158,48,3,14/09/18
140607,48,3,14/12/25
1027385,48,3,14/09/18
49519,48,2.5,14/07/13
294254,48,2.5,14/10/06
400928,48,3.5,14/09/18
1427,48,3.5,14/07/18
9358,48,2.5,14/09/18
1368,48,2.5,14/10/06
240832,48,4,14/09/18
13448,48,3.5,14/10/06
49529,48,2.5,14/10/06
259316,48,2.5,15/04/11
9702,48,3.5,15/03/10
420817,48,3.5,14/10/06
11360,48,3,14/11/08
578,48,2.5,15/04/11
2454,48,3,15/04/11
772,48,2.5,15/04/11
95,48,2,15/04/11
8274,48,3,15/04/11
12242,48,3,14/10/29
1924,48,2.5,15/04/11
853,49,5,00/12/29
249397,49,3,00/12/29
10066,49,4,00/12/29
9353,49,2,00/12/29
667520,49,1,00/12/29
128,49,3,00/12/29
397567,49,3,00/12/29
630586,49,4,00/12/29
9341,49,2,00/12/29
339984,49,4,00/12/29
546554,49,3,00/12/29
2770,49,3,00/12/29
34851,49,2,00/12/29
1371,49,4,00/12/29
577922,49,3,00/12/29
449443,49,3,00/12/29
975714,49,3,00/12/29
10588,49,4,00/12/29
49444,49,4,00/12/29
1081291,49,4,00/12/29
24,49,4,00/12/29
798544,49,5,00/12/29
679,49,5,00/12/29
949,49,4,00/12/29
76757,49,3,00/12/29
1010823,49,5,00/12/29
565,49,4,00/12/29
268896,49,3,00/12/29
373879,49,5,00/12/29
10634,49,5,00/12/29
10501,49,4,00/12/29
705861,49,3,00/12/29
114,49,4,00/12/29
518068,49,4,00/12/29
50546,49,5,00/12/29
568160,49,5,00/12/29
615469,49,4,00/12/29
18823,49,3,00/12/29
19912,49,4,00/12/29
550205,49,4,00/12/29
136799,49,5,00/12/29
210577,49,5,00/12/29
1057577,49,5,00/12/29
15070,49,5,00/12/29
125509,49,3,00/12/29
562,49,4,00/12/29
455236,49,4,00/12/29
913290,49,3,00/12/29
252,49,3,00/12/29
82023,49,2,00/12/29
9473,49,4,00/12/29
505026,49,1,00/12/29
127585,49,2,00/12/29
485811,49,2,00/12/29
954,49,2,00/12/29
9488,49,3,00/12/29
278927,49,5,00/12/29
17654,49,4,00/12/29
9316,49,5,00/12/29
353486,49,5,00/12/29
9399,49,3,00/12/29
10330,49,2,00/12/29
10530,49,4,00/12/29
2322,49,3,00/12/29
73723,49,5,00/12/29
6477,49,4,00/12/29
16366,49,2,00/12/29
9078,49,1,00/12/29
763,49,4,00/12/29
158852,49,3,00/12/29
16119,49,3,00/12/29
336843,49,1,00/12/29
15015,49,1,00/12/29
1631,49,1,00/12/29
316727,49,3,00/12/29
769,49,3,00/12/29
82633,49,4,00/12/29
10474,49,4,00/12/29
272,49,5,00/12/29
10340,49,4,00/12/29
619803,49,3,00/12/29
9355,49,4,00/12/29
11324,49,3,00/12/29
43593,49,2,00/12/29
38055,49,4,00/12/29
597922,49,3,00/12/29
4523,49,5,00/12/29
2405,49,2,00/12/29
527776,49,2,00/12/29
257344,49,2,00/12/29
495764,49,4,00/12/29
149,49,4,00/12/29
280092,49,4,00/12/29
450465,49,3,00/12/29
5915,49,3,00/12/29
71672,49,4,00/12/29
876716,49,3,00/12/29
36865,49,5,00/12/29
353081,49,4,00/12/29
674324,50,4,96/11/08
446893,50,3,96/11/08
11852,50,2,96/11/08
254,50,3,96/11/08
539,50,3,96/11/08
84892,50,4,96/11/08
766,50,3,96/11/08
522016,50,3,96/11/08
10010,50,4,96/11/08
51859,50,4,96/11/08
298312,50,3,96/11/08
817758,50,3,96/11/08
85,50,1,96/11/08
7485,50,3,96/11/08
9373,50,3,96/11/08
447404,50,4,96/11/08
11249,50,4,96/11/08
1370,50,3,96/11/08
621,50,3,96/11/08
18861,50,3,96/11/08
1813,50,4,96/11/08
290859,50,2,96/11/08
625568,50,3,96/11/08
8961,50,4,96/11/08
157350,50,4,96/11/08
87428,50,4,96/11/08
1894,50,4,96/11/08
521029,50,3,96/11/08
11770,50,3,96/11/08
811592,50,3,96/11/08
80321,50,3,96/11/08
280002,50,4,96/11/08
482321,50,3,96/11/08
888,50,3,96/11/08
522478,50,3,96/11/08
762975,50,4,96/11/08
27578,50,3,96/11/08
1367,50,4,96/11/08
198184,50,3,96/11/08
10358,50,3,96/11/08
215,50,3,96/11/08
89,50,5,96/11/08
628878,50,3,96/11/08
340382,50,3,96/11/08
60304,50,4,96/11/08
23168,50,3,96/11/08
503736,51,4,00/11/20
74,51,1,00/11/20
1124,51,3,00/11/20
13475,51,4,00/11/20
466282,51,4,00/11/20
381873,51,4,00/11/20
4488,51,3,00/11/20
2048,51,2,00/11/20
604,51,5,00/11/20
508642,51,5,00/11/20
916740,51,4,00/11/20
263472,51,4,00/11/20
62,51,4,00/11/20
43947,51,2,00/11/20
165,51,5,00/11/20
12222,51,5,00/11/20
87827,51,2,00/11/20
740441,51,3,00/11/20
453354,51,5,00/11/20
883502,51,4,00/11/20
799876,51,5,00/11/20
694,51,4,00/11/20
9792,51,3,00/11/20
1417,51,5,00/11/20
103,51,5,00/11/20
359724,51,5,00/11/20
10999,51,5,00/11/20
192577,51,4,00/11/20
993145,51,5,00/11/20
10515,51,5,00/11/20
608,51,4,00/11/20
932430,52,4.5,09/01/12
68718,52,1,09/01/12
13004,52,3.5,09/01/12
11322,52,4,09/01/12
8358,52,4,09/01/12
14001,52,4,09/01/12
9444,52,4,09/01/12
758724,52,1,09/01/12
640146,52,5,09/01/12
502356,52,0.5,09/01/12
594767,52,1,09/01/12
76600,52,4,09/01/12
948713,52,0.5,09/01/12
677179,52,1,09/01/12
713704,52,4.5,09/01/12
638974,52,4.5,09/01/12
603692,52,4,09/01/12
804150,52,3.5,09/01/12
700391,52,5,09/01/12
758323,52,5,09/01/12
849869,52,1,09/01/12
736790,52,5,09/01/12
505642,52,5,09/01/12
816904,52,2,09/01/12
980078,52,5,09/01/12
536554,52,5,09/01/12
9607,52,5,09/01/12
436270,52,3.5,09/01/12
869626,52,2,09/01/12
646389,52,4.5,09/01/12
868759,52,4,09/01/12
631842,52,4.5,09/01/12
676710,52,4.5,09/01/12
758009,52,4.5,09/01/12
850871,52,4,09/01/12
1073413,52,5,09/01/12
876792,52,1,09/01/12
985939,52,4,09/01/12
19995,52,4.5,09/01/12
1087040,52,3.5,09/01/12
1077280,52,3.5,09/01/12
109428,52,5,09/01/12
646385,52,4,09/01/12
736526,52,4.5,09/01/12
676547,52,4,09/01/12
776835,52,5,09/01/12
843794,52,3.5,09/01/12
361743,52,3.5,09/01/12
1071806,52,4,09/01/12
634649,52,3.5,09/01/12
916224,52,5,09/01/12
966220,52,5,09/01/12
616037,52,3.5,09/01/12
728754,52,4.5,09/01/12
324552,52,2,09/01/12
1041513,52,2,09/01/12
668482,52,4.5,09/01/12
820232,52,5,09/01/12
675353,52,3,09/01/12
507086,52,4,09/01/12
1058949,52,4.5,09/01/12
635302,52,3.5,09/01/12
842942,52,3.5,09/01/12
672,52,3.5,09/01/12
813726,52,4,09/01/12
947938,52,5,09/01/12
493529,52,4,09/01/12
671,52,2,09/01/12
453395,53,4,00/04/08
1058732,53,4,00/04/08
49046,53,1,00/04/08
808,53,1,00/04/08
988233,53,3,00/04/08
411,53,1,00/04/08
724495,53,1,00/04/08
674,53,4,00/04/08
846433,53,5,00/04/08
458156,53,3,00/04/08
829410,53,3,00/04/08
673,53,5,00/04/08
772515,53,4,00/04/08
785084,53,2,00/04/08
899112,53,5,00/04/08
663712,53,2,00/04/08
1068141,53,3,00/04/08
414906,53,1,00/04/08
653851,53,4,00/04/08
585511,53,3,00/04/08
555604,53,1,00/04/08
882598,53,4,00/04/08
568124,53,1,00/04/08
508947,53,5,00/04/08
1045944,53,4,00/04/08
299536,53,4,00/04/08
873126,53,4,00/04/08
767,53,1,00/04/08
1607,53,1,00/04/08
399566,53,3,00/04/08
575322,53,3,00/04/08
937278,53,3,00/04/08
438148,53,1,00/04/08
615,53,1,00/04/08
438631,53,5,00/04/08
14836,53,2,00/04/08
829560,53,1,00/04/08
274855,53,4,00/04/08
585083,53,1,00/04/08
718930,53,1,00/04/08
22,53,4,00/04/08
836225,53,1,00/04/08
118412,53,2,00/04/08
830784,53,4,00/04/08
267805,53,4,00/04/08
740952,53,4,00/04/08
760741,54,4.5,12/11/14
438695,54,4,12/11/14
113082,54,5,12/11/14
597,54,4.5,12/11/14
931954,54,4.5,12/11/14
245891,54,2,12/11/14
585,54,4,12/11/14
782936,54,4,12/11/14
717728,54,2.5,12/11/14
792775,54,3.5,12/11/14
385128,54,3.5,12/11/14
324786,54,4,12/11/14
4935,54,3,12/11/14
851644,54,4,12/11/14
338958,54,4,12/11/14
675,54,0.5,12/11/14
384018,54,4.5,12/11/14
877269,54,4.5,12/11/14
524434,54,4.5,12/11/14
955991,54,4.5,12/11/14
744276,54,4.5,12/11/14
919570,54,3.5,12/11/14
760204,54,4,12/11/14
285,54,3.5,12/11/14
996727,54,1,12/11/14
580489,54,4.5,12/11/14
809,54,5,12/11/14
960704,54,4.5,12/11/14
852046,54,1,12/11/14
924482,54,5,12/11/14
10144,54,2,12/11/14
290271,54,4.5,12/11/14
335787,54,1.5,12/11/14
877703,54,5,12/11/14
829557,54,4.5,12/11/14
661374,54,5,12/11/14
539681,54,4.5,12/11/14
739405,54,3.5,12/11/14
862,54,4,12/11/14
610150,54,5,12/11/14
752623,54,4.5,12/11/14
157336,54,2.5,12/11/14
764,54,3.5,12/11/14
960258,54,5,12/11/14
7445,55,3,97/02/14
156022,55,3,97/02/14
338953,55,5,97/02/14
345887,55,2,97/02/14
337339,55,3,97/02/14
106646,55,4,97/02/14
2062,55,5,97/02/14
943221,55,3,97/02/14
916605,55,3,97/02/14
58,55,3,97/02/14
642885,55,3,97/02/14
1024546,55,5,97/02/14
1001835,55,3,97/02/14
1037858,55,4,97/02/14
129,55,5,97/02/14
337404,55,4,97/02/14
818397,55,3,97/02/14
726759,55,3,97/02/14
576784,55,3,97/02/14
683328,55,4,97/02/14
425,55,5,97/02/14
216015,55,4,97/02/14
774825,55,2,97/02/14
480530,55,3,97/02/14
639933,55,4,97/02/14
460465,55,4,97/02/14
862965,55,4,97/02/14
1040603,55,3,97/02/14
810,55,3,97/02/14
8587,55,2,97/02/14
799379,55,5,97/02/14
238,55,3,97/02/14
760161,55,4,97/02/14
629176,55,5,97/02/14
18785,55,3,97/02/14
24428,55,5,97/02/14
848058,55,5,97/02/14
979924,55,3,97/02/14
293660,56,4,16/06/27
579974,56,4,16/06/27
615777,56,4,16/06/27
373571,56,2,16/08/05
406759,56,4,16/06/27
337167,56,5,16/06/27
566525,56,4,16/06/27
198663,56,4,16/06/27
497,56,4,16/06/27
8966,56,4,16/06/27
751741,56,4,16/06/27
756999,56,2,16/06/27
880841,56,2,16/06/27
363088,56,4,16/06/27
542196,56,4,16/06/27
10674,56,4,16/06/27
14160,56,2,16/08/05
294272,56,5,16/06/27
459151,56,5,16/06/27
120,56,2,16/08/05
168259,56,2,16/06/27
38757,56,4,16/06/27
102899,56,4,16/06/27
11224,56,4,16/09/14
10198,56,2,16/08/05
1865,56,4,16/07/14
121,56,2,16/06/27
718789,56,4,16/06/27
118,56,4,16/09/14
12,56,4,16/07/21
166428,56,2,16/08/05
312221,56,4,16/06/27
423108,56,4,16/06/27
810693,56,4,16/06/27
354912,56,4,16/06/27
863,56,4,16/06/27
41446,56,4,16/06/27
744,56,4,16/06/27
626735,56,5,16/06/27
760104,56,2,16/06/27
278,56,2,16/06/27
177572,56,4,16/06/27
296096,56,4,16/06/27
4247,56,5,16/06/27
12445,56,4,16/06/27
1027159,56,4,16/06/27
637649,56,2,16/06/27
779782,56,4,16/08/05
381284,56,2,16/08/05
958196,56,4,16/06/27
788752,56,4,16/06/27
526896,56,5,16/06/27
545611,56,4,16/06/27
964980,56,4,16/06/27
1726,56,4,16/06/27
283995,56,2,16/08/05
460458,56,4,16/06/27
785398,56,4,16/06/27
86331,56,2,16/08/05
842675,56,4,16/06/27
6479,56,2,16/08/05
537915,56,4,16/06/27
8355,56,2,16/08/05
9820,56,4,16/06/27
829280,56,4,16/06/27
960700,56,4,16/06/27
138843,56,4,16/06/27
900667,56,5,16/06/27
299534,56,4,16/06/27
948276,56,5,16/06/27
649609,56,2,16/06/27
9502,56,4,16/06/27
12444,56,4,16/06/27
508943,56,5,16/06/27
774752,56,4,16/06/27
624860,56,4,16/06/27
497698,56,2,16/08/05
260514,56,5,16/06/27
9552,56,2,16/06/27
348893,56,2,16/08/05
287947,56,2,16/08/05
383498,56,4,16/06/27
10192,56,4,16/06/27
122,56,4,16/06/27
529203,56,4,16/06/27
629542,56,4,16/06/27
961484,56,2,16/08/05
920,56,5,16/06/27
436969,56,4,16/06/27
4232,56,4,16/09/14
613504,56,4,16/06/27
10020,56,5,16/06/27
4248,56,4,16/07/07
791373,56,4,16/06/27
766507,56,4,16/06/27
315162,56,2,16/08/05
303857,56,2,16/08/05
111,56,4,16/06/27
512195,56,5,16/06/27
640,56,4,16/06/27
214756,56,4,16/06/27
985103,56,5,16/06/27
879538,56,4,16/06/27
57212,56,4,16/06/28
860623,56,4,16/06/27
372058,56,4,16/06/27
791155,56,2,16/08/05
99861,56,5,16/06/27
3933,56,5,16/06/27
585245,56,4,16/06/27
35,56,4,16/08/05
284052,56,2,16/08/05
1024530,56,4,16/06/27
560057,56,4,16/06/27
11,56,5,16/06/27
639838,56,2,16/08/05
9288,56,4,16/06/27
746524,56,4,16/06/27
9023,56,4,16/06/28
744275,56,2,16/08/05
896485,56,2,16/08/05
102382,56,5,16/06/27
14161,56,1,16/07/21
155,56,4,16/06/27
725201,56,4,16/06/28
12153,56,2,16/08/05
588228,56,5,16/06/27
67308,56,2,16/08/05
933419,56,4,16/08/05
550988,56,4,16/06/28
626872,56,2,16/08/05
919355,56,2,16/08/05
518896,56,4,16/06/27
131631,56,4,16/07/14
454626,56,4,16/07/07
476669,56,2,16/08/05
765,56,4,16/06/27
899579,56,1,16/06/27
1049233,56,4,16/06/27
557,56,4,16/06/27
49013,56,2,16/08/05
122917,56,4,16/06/27
901563,56,5,16/06/27
696806,56,4,16/08/05
417859,56,4,16/06/27
39254,56,4,16/06/27
527774,56,2,16/09/29
429473,56,5,16/06/27
532639,56,4,16/06/27
830788,56,4,16/08/05
648579,56,4,16/07/22
11849,56,2,16/08/05
287590,56,5,16/06/27
297802,56,4,16/07/21
228150,56,4,16/06/27
269149,56,4,16/06/27
10191,56,4,16/06/27
10138,56,5,16/06/27
934287,56,4,16/06/27
6844,56,4,16/06/27
305470,56,4,16/06/27
736732,56,2,16/06/27
82702,56,2,16/08/05
603,56,4,16/06/27
762504,56,4,16/06/27
13811,56,4,16/07/05
818648,56,1,16/06/27
675445,56,4,16/06/27
953,56,4,16/09/25
856245,56,4,16/06/27
38234,56,4,16/06/27
897192,56,2,16/08/05
773867,56,2,16/08/05
249070,56,4,16/06/27
1646,56,2,16/08/05
109418,56,4,16/06/27
330457,56,2,16/08/05
878375,56,4,16/06/27
315635,56,2,16/08/05
91314,56,2,16/06/27
10195,56,5,16/06/27
425909,56,2,16/06/27
10681,56,4,16/06/27
801335,56,4,16/06/27
9487,56,4,16/06/27
497828,56,2,16/08/05
72190,56,4,16/06/27
9732,56,2,16/06/27
38365,56,4,16/06/27
420818,56,2,16/06/27
1930,56,5,16/06/27
11544,56,2,16/08/05
564,56,5,16/06/27
616820,56,4,16/06/27
338947,56,4,16/06/27
872177,56,4,16/08/31
950,56,4,16/06/28
550,56,4,16/10/04
790496,56,4,16/08/05
818647,56,2,16/08/05
755812,56,2,16/08/05
18239,56,2,16/08/05
9637,56,2,16/08/05
260346,56,4,16/07/22
801965,56,4,16/06/27
324857,56,4,16/06/27
259693,56,4,16/06/27
335795,56,4,16/09/24
759175,56,2,16/06/27
27205,56,4,16/06/27
581726,56,2,16/08/05
602223,56,4,16/06/27
800815,56,2,16/08/05
615457,56,4,16/06/27
668461,56,4,16/06/27
347201,56,2,16/08/05
945675,56,4,16/08/12
593643,56,4,16/06/27
1007401,56,4,16/09/14
119450,56,4,16/06/27
24021,56,2,16/08/05
705996,56,2,16/08/05
427641,56,4,16/06/27
47971,56,4,16/06/27
109445,56,2,16/08/05
581528,56,4,16/06/27
379686,56,4,16/06/27
11688,56,5,16/06/27
9806,56,4,16/06/27
317442,56,4,16/06/27
98566,56,5,16/06/27
13186,56,4,16/06/28
447362,56,4,16/06/27
559,56,4,16/06/27
1010818,56,5,16/06/27
370172,56,5,16/09/14
12429,56,4,16/06/27
335984,56,4,16/06/27
11970,56,4,16/06/27
8247,56,2,16/08/05
166426,56,4,16/08/14
1579,56,2,16/08/05
811656,56,5,16/06/27
451048,56,2,16/08/05
105864,56,2,16/06/27
5336,56,4,16/06/27
49018,56,2,16/08/05
1366,56,5,16/09/14
141052,56,4,16/06/27
254128,56,5,16/06/27
10867,56,4,16/06/27
884363,56,2,16/06/27
408,56,2,16/08/05
726684,56,4,16/06/27
150540,56,4,16/06/28
284053,56,4,16/06/27
400160,56,2,16/08/05
722149,56,2,16/08/05
520763,56,2,16/08/05
271110,56,1,16/08/30
11036,56,2,16/08/05
297,56,4,16/08/05
755566,56,4,16/06/28
8681,56,4,16/06/27
321612,56,4,16/06/27
366672,56,4,16/06/27
11836,56,5,16/06/27
639721,56,4,16/06/27
630004,56,5,16/06/27
4256,56,4,16/06/27
280,56,4,16/06/27
10527,56,4,16/06/27
747803,56,2,16/08/05
596161,56,4,16/06/27
297270,56,4,16/06/27
15092,56,2,16/08/05
9769,56,4,16/06/27
350,56,5,16/06/27
1724,56,2,16/07/23
57214,56,4,16/07/14
508442,56,4,16/06/27
972313,56,2,16/08/05
948050,56,5,16/07/05
10009,56,2,16/06/27
43347,56,4,16/06/28
680,56,5,16/06/27
795514,56,4,16/07/22
9902,56,2,16/06/27
124905,56,2,16/08/05
9325,56,4,16/07/21
150689,56,4,16/06/27
807356,56,4,16/08/05
881462,56,2,16/06/27
490132,56,4,16/10/04
87101,56,4,16/06/27
209112,56,5,16/06/27
703451,56,2,16/08/05
628900,56,4,16/06/27
345938,56,4,16/06/27
823625,56,4,16/06/27
1033107,56,4,16/06/27
936061,56,5,16/06/27
869,56,4,16/06/27
10567,56,4,16/08/05
800345,56,4,16/08/05
4257,56,2,16/06/27
1015602,56,5,16/06/27
464052,56,4,16/07/05
857,56,4,16/06/27
68726,56,2,16/08/05
341174,56,5,16/07/21
665,56,4,16/06/27
333339,56,5,16/07/05
615173,56,4,16/07/05
10193,56,5,16/06/27
9479,56,4,16/06/27
846778,56,4,16/06/27
9757,56,5,16/06/27
126963,56,4,16/06/27
76338,56,2,16/08/05
611698,56,4,16/06/27
105,56,4,16/07/21
632357,56,4,16/08/05
1734,56,2,16/06/27
496243,56,4,16/06/27
348,56,5,16/06/27
337401,56,4,16/06/27
8277,56,5,16/06/27
9532,56,5,16/06/27
2109,56,2,16/06/27
601796,56,2,16/08/05
567189,56,2,16/08/05
50619,56,2,16/06/27
1954,56,4,16/06/27
19913,56,5,16/08/16
4233,56,2,16/08/05
531219,56,4,16/06/27
474350,56,5,16/06/27
475557,56,4,16/10/03
76341,56,5,16/06/27
833425,56,1,16/06/28
5175,56,5,16/06/27
8920,56,1,16/06/27
4258,56,5,16/06/27
838484,56,4,16/06/27
49026,56,2,16/06/27
1374,56,2,16/06/27
335983,56,2,16/08/05
997120,56,4,16/06/27
812,56,4,16/06/27
589761,56,4,16/06/27
106,56,4,16/07/07
335988,56,4,16/06/27
207703,56,2,16/08/05
310,56,5,16/06/27
8689,56,4,16/08/05
587807,56,2,16/08/05
763285,56,5,16/06/28
307081,56,5,16/06/27
50620,56,4,16/06/27
50014,56,4,16/07/21
535167,56,4,16/06/27
