"MOVIE_ID","DIRECTOR_ID"
17654,82194
17657,14520
17661,30008
17664,8500
17667,60473
17680,1884
17685,34613
17687,14643
17696,51677
17707,42171
17729,40199
17736,54971
17761,14643
17771,225898
17792,32813
17795,13426
17796,568711
17801,10001
17803,62020
17804,82389
3059,100036
3060,29962
3061,29962
3062,21305
3063,30008
3064,716
3074,29755
3075,29662
3076,25165
3077,30146
3078,2662
3079,29662
3080,30165
3083,2662
3084,10001
3085,11435
3087,4109
3088,8500
3089,11435
3090,6593
3092,31439
3093,30365
3103,29755
3107,18598
3109,8500
3110,18738
3111,14674
3114,8500
3116,19304
3117,29662
3121,9789
3131,1032
3132,5572
3133,30715
3146,18598
3160,18598
3170,5446
3172,8246
3175,240
3176,31074
3177,31073
3177,31074
3309,4109
3418,20556
3469,19304
3472,3224
3475,32096
3476,32082
3478,15127
3479,19069
3480,32012
3482,13776
3509,564
3511,32250
3513,16589
3525,5342
3527,2303
3529,32427
3536,7213
3537,9168
3547,6593
3549,1011
3558,366
3586,9789
3587,13563
3591,25558
3594,5572
3595,6159
3598,2662
3602,31119
3603,33300
3604,17281
3635,16785
3638,33433
3640,18903
3687,33558
3763,33727
3764,33727
3766,40
3767,32134
3777,5026
3780,5026
3782,5026
3870,4956
3875,1011
3877,1011
3902,16863
3933,510
3980,18356
4011,510
4024,11983
4025,19457
4032,34611
4034,34613
4043,309
4105,578
4107,25598
4108,18865
4133,34849
4147,39
4148,39
4170,5192
4173,4410
4174,2636
4175,2636
4176,39996
4192,6778
4193,9915
4199,10723
4202,2801
4203,309
4232,5140
4233,5140
4234,5140
4235,34580
4241,17282
4244,12962
4251,35770
4258,72024
4269,24882
4281,19244
4283,35971
4286,15127
4291,3317
4296,20412
4307,309
4347,36588
4348,36588
4349,36602
4351,16395
4379,36797
839100,1685889
691683,1236788
808023,233360
192577,70100
852592,212687
487242,90367
277095,74091
75629,77921
333371,568322
82703,18898
530079,93107
342588,1129511
57089,108952
445651,142312
37710,8193
78215,49555
50321,21879
194662,223
642271,77853
846250,1554277
44115,2034
290864,70703
654028,10965
127521,5917
698128,1198724
548066,935907
52001,1911436
65291,74863
49017,1167470
503919,138781
519465,1290996
483906,71329
71668,62797
302946,77003
58431,58552
301804,551463
683127,1414
299687,111588
682532,2622558
354556,232858
264419,80739
64686,239571
264419,80740
660120,71609
518158,1038001
784500,1664196
417384,135113
39514,57270
37799,7467
120467,5655
419478,932088
59967,67367
497582,173847
48340,59126
479455,37932
44571,64901
110420,81718
338970,87877
315465,81718
790142,102402
624963,56891
340666,120615
203801,956
452773,1074721
238713,116805
26389,35453
645886,1304847
273248,138
166666,46203
282070,43652
310307,54040
399055,10828
266856,76998
510242,230642
420648,57865
297556,204553
988046,1410007
517302,2020204
649409,1884
395991,86270
346648,101666
499932,56369
80410,23799
75612,86270
483980,38692
41216,15217
300665,81044
300665,81045
44263,70109
600583,10757
324668,25598
280217,64151
615165,1243962
242224,164554
533642,1480320
645710,856440
726208,1720199
994143,3607164
471506,17016
501170,551463
251783,42113
57212,488
1006917,2128823
833339,32685
458305,1284692
82990,142272
82990,142276
429422,934803
587996,1346215
436120,93107
573680,41041
631947,2413072
72431,1216147
649087,1394236
440021,54248
499701,26205
253412,67813
454527,10491
292431,14597
450001,18899
335778,8300
340837,1704
85446,932088
39451,3289
487186,9264
451915,239672
339527,1032011
572154,1145368
74308,814
483202,1911436
62206,91268
54445,134129
346685,55789
60935,1692687
350312,147021
329996,510
732450,90367
33217,109857
51540,71600
228205,66121
547016,71947
204082,5501
77866,67813
399361,556172
514439,34396
63311,309
342470,932759
58224,54050
465086,1545927
500916,1358976
76203,72757
767377,1413077
449985,77295
556678,937147
710871,87876
441701,54526
75948,67259
49047,11218
114150,168667
312831,1401474
433251,1110102
666243,3158694
413518,63973
621876,1457228
439015,31119
76640,69081
559562,230642
207933,37948
535292,93223
381719,82511
221732,1084905
426543,4945
426543,5306
504949,114334
760517,83153
399170,1884
82654,56661
44048,893
754934,1310498
549294,583479
345920,5065
767585,58677
1049638,3741441
201088,638
77459,65629
379291,90367
297608,1306608
836009,75043
119892,93991
487297,20739
594188,1207896
511809,488
309809,57741
934761,1296524
27582,12786
97370,66728
227973,71729
522212,1144604
315064,66190
460555,81220
550776,127611
433808,141962
301351,1257827
37821,36797
116149,101666
575774,1774456
115223,65429
112454,1293994
399404,36588
87502,24
80035,62854
369972,136495
289720,1358976
458594,35453
80278,51894
578189,119419
235271,62116
459910,1031463
458723,291263
207932,6159
41733,57130
559957,564818
362585,1518676
38745,65630
77805,109402
77805,109403
760747,76927
97630,14392
559937,110511
184314,4387
844398,88084
361292,78160
128246,1086497
820446,133502
318846,55710
819876,224
365222,63571
592834,13426
87826,57370
530442,1536496
452970,1208424
718032,4762
64328,26205
77930,1884
400650,17633
82650,33183
441282,1266884
437109,548646
70436,11266
353616,1278722
45162,74863
825997,74629
105965,107658
515001,55934
37724,39
581644,16938
82700,11614
844417,17016
524369,47005
395992,125738
399360,11447
698201,585208
22538,11090
816952,146864
37430,29922
313369,136495
76726,934803
256274,77147
315837,228134
556694,20629
1073337,1673448
567748,20907
811631,932317
64682,6201
20662,578
338762,1773871
110415,21684
43641,89596
43074,116805
664236,197
188927,58189
138832,57633
330459,129894
211672,8023
55301,64151
662546,9158
965143,1140790
258489,11343
681887,2613318
76489,7395
76489,7396
535845,4499
48650,16435
76589,74863
664767,204553
646380,55710
615658,1286519
294272,592493
123553,21981
196867,82511
267935,488
1054513,1304672
502581,1548846
424139,64141
592508,86783
859860,64278
466272,138
348350,6159
615904,59218
347126,937340
283566,77921
58233,56710
37686,15344
258509,68573
516486,58292
57201,1704
644495,578
278924,52961
467012,121798
47964,12028
258230,51894
82507,55499
171424,16847
157433,1154561
157433,1290272
54138,15344
189,2294
807862,4387
274854,52609
176983,1057579
530915,39
698948,6159
511987,59291
49524,57270
581389,1086497
796849,78268
50544,82511
51739,144476
457915,114464
34016,111686
72559,54507
976720,995521
567604,40684
121734,1074721
185341,54525
594718,1849086
35019,113600
200727,63820
573699,1665497
573699,2217620
645788,10702
597890,17329
831827,2335448
623135,583166
347626,54050
262504,57270
406990,76927
664413,88253
664413,1192152
27581,55710
96721,6159
68728,7623
193756,36602
840882,219961
42194,56998
25195,26481
649918,258498
374720,525
265208,12786
347969,57370
298250,56501
298250,56502
428288,16137
158011,37948
274857,956
571265,1373229
912598,1148353
565028,1795072
52451,4014
156717,97555
324849,144816
858408,18356
78049,97555
76493,6767
736073,2627293
897424,1976838
740658,1720838
522681,1306608
27576,13015
776503,154865
845222,1135240
58574,956
300669,932248
68724,82194
522241,1539858
256040,147021
326359,15774
809107,38692
137116,12079
443791,125324
77174,58897
484641,59
793723,84439
614917,1415665
7978,4945
308266,57130
573531,12180
573531,70100
573531,107855
573531,123193
573531,1329047
428078,1419579
447200,57633
343795,41887
80280,54526
595586,2289991
61012,69593
591275,1290265
23631,2294
504827,1815481
333596,844266
149870,608
390043,143059
887767,64278
379149,10702
115290,30149
241251,18878
479718,1902848
27022,12962
44214,6431
737568,45996
316029,1276373
607259,3289
192141,77147
890541,129106
470878,844266
375588,128276
797394,1404563
146216,15002
34813,31119
550231,17167
403064,1642774
736074,2627293
77877,33433
503314,1057579
484510,1450348
335796,551463
290512,357
787752,1675644
385103,23683
47931,52576
38321,116357
216282,93214
464889,56533
395990,16847
606523,557736
602269,54040
180299,142013
97020,52576
898308,1198257
41233,54507
345911,1302082
294993,125101
644092,1711826
133805,2836
419743,1142171
197796,8296
417261,1089653
522931,143059
72784,82418
136835,134156
45772,12079
43949,3026
449574,237072
449574,1503508
551804,54248
265195,591600
453405,1614
338952,11343
231001,933176
321258,62768
438650,95972
1061671,1156075
74998,21370
444090,225814
431693,587699
107846,29605
82693,17883
274870,77965
364111,1243962
332672,226608
136400,67813
412656,11694
591120,1879192
492719,237072
492719,1503508
76285,109857
249660,937340
82633,53333
590223,1851294
744114,1187130
49520,42994
17578,488
174772,86255
785538,2114371
119283,18596
51828,1176
175168,80762
631132,1309258
513514,151015
401981,10943
62213,510
460846,190103
473033,129561
473033,227564
296524,36602
339692,76422
242828,144476
121856,549310
277216,37932
62214,510
243683,1278722
467938,1607016
768334,2305272
768334,2456774
488623,1771406
802372,1296522
282069,43652
372343,74396
45612,81850
180894,78108
58857,17282
94329,142013
77951,66191
43959,129952
127533,1084905
23023,15045
2182,22353
2185,5174
2204,2303
2207,7187
2210,22669
2212,22676
2239,3055
2246,23213
2251,7270
2252,224
2253,9032
2255,19303
2259,19684
2260,23287
2262,2725
2263,27436
2264,2725
2265,23357
2266,90
2266,1071
2266,1223
2266,1224
2266,5140
2266,5216
2266,5877
2266,6220
2266,8574
2266,11218
2266,13235
2266,21768
2266,21126
2266,21678
2266,21681
2266,21771
2275,12786
2277,10965
2282,16988
2288,5342
2291,7270
2292,19303
2293,19303
2294,19303
2295,19303
2300,23677
2302,8246
2309,1978
2310,24
2312,23799
2321,16294
2330,23945
2332,21647
2334,21647
2335,21647
2346,24011
2357,11887
2359,17087
2360,24248
2370,2636
2383,2352
2395,24886
2405,23946
2428,12238
2428,18738
2428,19606
2433,24882
2436,22636
2440,10099
2441,16435
2444,16435
2447,19850
2453,18254
2455,1650
2457,25161
2460,16435
2462,24380
2463,25236
2469,309
2470,37526
2487,25467
2493,3026
2501,11694
2502,25598
2503,25598
2517,25645
2525,6593
2527,19069
2528,19069
2546,15389
2566,4387
2567,1032
2574,15389
2575,19665
2576,18738
2577,172
2587,24657
2593,15389
2604,1152
2605,12840
2610,26481
2611,10965
2613,26487
2614,4600
2617,26502
2619,6159
2623,18596
2625,6111
2636,26648
2637,11676
2639,1243
2640,7145
2646,26760
2649,7467
2652,27571
2654,11770
2655,24
2661,27728
2662,16848
2666,21085
2667,26850
2668,510
2669,21370
2671,26875
2675,11614
2687,11770
2690,3146
2698,4499
2721,27436
2728,23799
2742,224
2748,4410
2749,27846
2750,172
2752,7145
2755,13235
2756,2710
2757,5953
2758,5174
2760,2636
2761,2636
2762,2636
2767,27977
2769,13980
2770,7409
2771,72205
2771,72206
2777,1188
2778,28169
2779,1243
2786,3776
2800,3026
2817,11983
2832,366
2841,2419
2860,28615
2861,28615
2891,10757
2897,20412
2907,5174
2911,28839
2912,19069
2924,6159
2926,10586
2927,6046
2959,29009
2972,29168
2974,2991
2976,20739
2977,29226
2990,19304
2998,15189
3001,10001
3007,68
3009,40
3013,9855
3016,29571
3021,29605
3031,29755
3033,15557
3035,2917
3037,2332
3049,4499
3050,31024
3053,3556
299534,19272
19616,85048
19621,3224
19624,92693
460458,100734
842675,1100748
19635,84998
19644,85006
545611,1317730
545611,1383612
19661,64114
19662,9577
588228,144816
19666,78751
19672,85585
19673,107639
19698,12698
649609,144816
119450,32278
829280,173847
335795,1213162
19728,6778
293660,55252
19738,148097
760104,101542
901563,1274468
19740,9577
19759,53859
19761,13284
879538,1102370
19766,88077
454626,93364
82690,165787
372058,74091
19819,15175
668461,10943
19827,133259
330457,15774
899579,1061517
19840,10965
12444,11343
19851,566328
19877,57730
19884,85309
512195,57633
38234,78108
19898,54559
19901,56501
19901,56502
19904,45627
19908,91268
19912,4755
19913,87742
19918,3055
762504,291263
19931,39819
19947,60220
19952,57691
19955,85340
19959,7213
19961,73121
19971,29494
19994,54025
19995,2710
19997,37360
19998,14773
594767,1302082
640146,59026
76600,2710
348893,78108
315162,1450348
713704,1398631
603692,40644
10192,64151
948713,213107
505642,1056121
436270,59521
646389,58324
631842,11614
536554,1288796
758009,168667
1077280,1113994
985939,90812
1087040,2320901
675353,93364
668482,111807
843794,939147
109428,932248
616037,55934
842942,1297488
634649,1293994
1058732,197
361743,86270
736526,87877
507086,930707
829410,62941
899112,76927
916224,74091
555604,10828
555604,1245934
966220,3518356
324552,40644
663712,933176
585511,80672
635302,1283010
766507,568322
724495,71947
438148,8023
820232,1283010
785084,6431
399566,98631
919570,20657
453395,7623
508947,2009739
49046,221522
882598,2218465
458156,40644
299536,19271
299536,19272
646385,66681
646385,1039527
414906,32278
937278,12995
438695,52842
877269,227439
585083,70652
585083,2093022
717728,66212
869626,1540069
782936,1284692
1027159,237072
1027159,1503508
955991,588663
760741,67813
785398,43553
829560,88253
829560,1192152
338958,20739
245891,40644
718930,40684
610150,2403335
1071806,2262811
848058,1987284
931954,54525
639838,1536496
752623,931525
385128,58189
661374,67367
1865,17633
943221,1309478
851644,2378215
642885,29214
852046,78207
760204,57581
996727,45996
335787,91268
739405,956
406759,6046
877703,52968
337404,50767
760161,62768
384018,40684
683328,235430
744276,1448492
338953,11343
756999,55499
312221,1056121
157336,525
791373,15217
810693,2264366
779782,116805
480530,1551545
818397,10702
1024546,2613318
566525,1144604
585245,68573
639933,138781
216015,1137903
829557,88253
829557,1192152
508943,930567
381284,1141683
726759,76965
337339,37932
177572,70238
177572,227439
526896,125738
337167,15890
460465,1828590
423108,1607672
579974,147021
560057,70238
305470,1099862
629542,1261455
615777,136495
801965,1663682
933419,7395
287947,1302082
637649,956
799379,1294527
830788,1709460
354912,8
527774,227439
527774,1932178
878375,129952
198663,1179066
12445,11343
529203,1450348
524434,1395183
736732,25645
296096,1096867
299534,19271
14267,10367
14269,10367
14275,122449
14280,68212
14282,56339
14283,78012
14285,18533
14289,77211
14292,77003
14299,81727
14306,5065
14310,65994
14310,66718
14320,12238
14325,5501
14326,5369
14334,102445
14336,5306
14337,76624
14347,13284
14353,2675
14362,38689
14365,20640
14367,10965
14368,1025719
14370,63713
14372,16566
14373,19244
14384,16888
14390,6400
14392,56739
14392,76812
14394,76813
14396,56911
14410,66121
14411,52870
14421,30851
14429,79656
14430,76864
14433,76882
14442,62514
14444,110873
14447,7314
14448,76910
14449,1287732
14451,76927
14455,76936
14458,26850
14460,67268
14462,16294
14475,24
14506,280
14510,27991
14517,87081
14534,44847
14536,130128
14537,76978
14538,57832
14539,67259
14543,1063900
14544,72024
14550,34611
14551,40199
14553,4956
14554,14520
14556,77008
14560,52112
14566,57090
14571,12180
14572,12180
14578,77076
14580,68
14597,77104
14609,34920
14612,83413
14621,16513
14626,9888
14628,12964
14629,144277
14633,119294
15067,69081
14635,54040
14637,21526
14638,5029
14643,25735
14655,72024
14657,77123
14667,93025
14670,20556
14674,40199
14675,30008
14677,14520
14695,22020
14696,97202
14703,6593
14704,77173
14710,10001
14711,77177
14729,1723
14735,21678
14736,71947
14741,18378
14742,6159
14746,1723
14748,77269
14749,61244
14753,78012
14756,63571
14778,64061
14784,56512
14785,37630
14788,1884
14794,78157
14801,15663
14805,20907
14807,40007
14808,77319
14811,13563
14819,32593
14821,19032
14823,80384
14831,10586
14836,57646
14846,42274
14849,18356
14851,77357
14854,102627
14871,77441
14872,129952
14881,14520
14886,4964
14898,22676
14900,55983
14904,3047
14905,172
14906,11429
14906,11434
14906,74565
14919,35270
14924,31493
14943,17282
14968,117370
14976,16294
14979,51984
15008,152111
15015,45916
15016,45916
15035,16384
15036,27436
15037,31024
15049,32868
15056,52968
15060,74052
486898,1520165
567410,1304847
404791,74730
404791,88792
487850,1487492
377275,1175620
245700,65452
400387,52169
267970,81495
95853,58614
380225,83189
334394,1265594
137182,239672
319337,7832
357405,571991
36950,8246
244268,53708
404961,127497
66164,133403
540141,102033
44113,96166
382892,5066
382892,5067
317557,6495
857732,1285876
254191,1290265
340488,6818
857732,1285877
214086,76009
63498,37526
63498,588828
190469,231866
485166,931581
779057,74629
215042,118346
515047,38516
475149,1576769
470333,932759
528491,5602
308084,118415
45569,143059
249688,930710
360737,1423273
490003,228643
336805,285104
582881,2244653
365961,59338
506775,1361546
192136,71570
399725,41549
356987,1108711
475094,57270
378932,1178401
220176,1059129
84305,3224
519056,16391
120846,104367
286519,78012
332835,1034447
174316,59218
186935,56375
41211,8392
123678,53296
123678,1349420
191820,57851
329829,54767
660033,2319918
394537,1063377
477044,222686
15069,47724
15070,1723
15074,25735
15077,25236
15080,628
15096,44878
15119,80702
15120,33880
15121,1744
15135,62797
15137,77921
15138,1680227
15139,4945
15142,54971
15143,26502
15152,67717
15157,66039
15158,58245
15159,21981
15163,10781
15165,80948
15167,45916
15171,106834
15198,6737
15206,4955
15208,78001
15227,58159
15239,78021
15244,10346
15247,64508
15255,78108
15261,54590
15262,124796
15265,78185
15267,8300
15278,57691
15283,628
15300,65310
15301,488
15301,4600
15301,4610
15301,20629
15310,2087
15318,107668
15338,69741
15342,48583
15359,74863
15362,58324
15363,64140
15371,608
15379,64195
15383,3831
15384,11401
15390,3831
15392,1723
15397,116805
15402,16378
15413,18356
15417,66222
15423,72619
15451,100134
15466,59
15472,19346
15482,22353
15483,4955
15484,11147
15489,58059
15497,37362
15512,65630
15515,44878
15516,5140
15555,45730
15566,64151
15568,19012
15573,21958
15575,90048
15576,19069
15577,19000
15588,67717
15596,69801
15598,10076
15600,27436
15602,26502
15613,27146
15618,27991
15641,60045
15657,137903
15660,113799
15668,51521
15671,18356
15673,15045
15676,77121
15677,78514
15681,78530
15696,68424
15698,37710
15705,9158
15712,21669
15739,6593
15742,81078
15764,6349
15765,18069
15766,18598
15767,45996
15771,10781
15772,78747
15775,40243
15789,15775
15794,8823
15807,11435
15813,11688
1550,3290
1551,5572
1552,6159
1554,4429
2038,10179
1555,17520
1556,17542
1559,17554
1561,10346
2039,13563
1562,17597
1563,9956
1567,14597
1572,1090
1573,16938
1574,17633
1576,4014
1578,1032
1580,2636
1584,564
1585,2662
1587,5306
1588,59026
1590,1128
1591,4522
1592,17812
1595,2303
1596,29779
1597,6737
1598,1032
1599,17883
1600,1126
1611,1869
1613,17268
1618,18069
1620,18184
1621,4610
1623,13859
1624,4499
1626,3776
1628,1650
1629,3776
1630,3974
1631,6295
1632,9168
1634,18254
1636,1524
1641,18320
1643,4956
1644,18335
1645,5572
1647,21370
1648,18356
1649,18357
1651,1650
2043,7256
2044,21031
1653,8574
1654,18392
1656,10702
1660,1650
1662,18500
1665,5216
1667,18525
1669,1090
1673,18574
1675,1650
1677,18596
1678,18598
1679,18603
1680,18598
1682,18598
1683,2042
1685,18635
2046,7623
1687,9108
1688,18669
1689,4956
1690,16847
1691,16847
1694,27991
2047,52968
1696,16848
1698,15115
2048,21085
1699,15115
1700,3026
1701,12786
1702,10808
1705,18669
1710,15148
2054,18356
1712,18738
1713,5281
1714,1650
1715,5306
1716,1650
1719,1650
2059,12962
1722,18844
1723,18854
1724,18865
2061,21183
1725,1744
1727,12840
2062,7087
1729,18898
2064,12962
2067,1150
2071,5231
1730,5602
1731,18903
1735,18878
1738,7256
1770,17016
2074,17883
2075,6593
1771,4945
2080,13079
2082,16848
1774,17087
1775,17087
2086,12840
2087,21370
1777,17087
1781,19012
1786,15389
1788,18378
1791,6011
1792,7395
2088,21377
1792,7396
1793,18378
1802,19069
1807,5216
1808,16863
1810,2746
1812,19228
1813,18596
1817,5572
1818,1650
1819,19271
1819,19272
1824,13426
1826,17520
1829,1650
1831,19304
1832,19303
2093,21440
1833,10965
2097,21491
1834,64114
1835,19333
2098,21506
1844,15148
2099,17784
1847,9789
1850,3974
1852,1152
1859,2428
2100,21526
1863,12329
1865,17633
1870,19639
1873,19665
1874,19684
1875,19639
1878,280
2103,1884
1883,5281
1885,16513
1887,1769
1888,3146
1890,19798
1891,10930
1892,19800
1893,1
1894,1
1895,1
1896,19804
1900,1884
1901,3289
1904,17633
2105,3289
1907,2034
1911,1090
2107,8843
1921,19969
1923,5602
1924,7187
1926,223
1926,6495
1926,15488
1926,16862
1926,20023
1926,20024
1926,20025
2110,21647
1926,20026
1926,20027
1926,20028
1927,1614
1930,87742
2116,21712
2117,21737
2118,323
2119,893
2122,26502
2123,7395
2123,7396
2125,21819
2133,5231
2134,21869
2135,21879
2137,65994
2142,366
2143,15488
2144,21981
2148,1776
2149,15868
2153,1723
2155,13776
2157,2042
2161,2087
2163,7213
2164,6046
2165,22140
1931,31119
1934,18844
1936,834
1937,834
1939,834
1941,834
1942,834
1945,10781
1946,224
1947,5306
1949,7467
1950,323
1951,42
1955,5602
1956,5216
1957,10781
1958,4387
1959,20237
1963,1188
1965,12989
1966,1152
1968,17167
1969,20307
1969,20308
1970,20310
1975,20310
1976,10001
1978,2636
1979,20400
1985,8557
1987,6011
1988,172
1989,12453
1990,5216
1991,138
1992,2294
1995,12786
1997,2352
1999,5010
2000,6818
2001,20561
2002,6295
2003,6295
2005,716
2006,18907
2007,20629
2008,20640
2009,20657
2010,20658
2011,20709
2011,20659
2012,20660
2013,7482
2014,5125
2015,96657
2017,19450
2018,20739
2019,11401
2022,32593
2023,4945
2024,6046
2026,1011158
2034,20907
666,8574
667,10076
669,10092
670,10099
671,10965
672,10965
673,11218
674,10723
675,11343
678,10146
679,2710
680,138
681,9915
682,9915
686,24
689,10316
690,10346
691,10076
692,10367
693,6737
694,240
695,9789
696,1243
698,10076
699,10179
700,10179
701,10516
702,2746
703,1243
704,10586
706,2725
707,10179
708,10179
709,10179
710,10702
711,5216
712,10723
713,10757
714,1724
742,11037
744,893
745,11614
746,4956
747,11090
752,11266
753,11147
754,11401
755,2294
756,5446
756,5690
756,11429
756,11431
756,11434
759,11435
762,280
763,108
764,7623
765,7623
766,7623
767,11343
768,11447
768,11448
769,1032
770,9049
770,14674
770,10790
771,10965
772,10965
773,16959
773,16960
775,11523
776,11528
777,11528
779,11572
780,11572
781,1071
784,11688
787,11694
788,10965
790,11770
791,11809
792,1152
793,5602
794,7187
795,11887
796,11873
797,6648
800,793
801,8246
802,240
803,11983
804,10001
805,3556
806,12028
807,7467
808,12058
809,12079
814,4610
816,6737
817,6737
818,6737
819,8246
820,1152
822,12160
824,6201
826,12238
828,1744
829,3556
830,12300
832,68
833,12329
837,224
838,1
839,488
840,488
841,5602
843,12453
844,12453
845,2636
846,12523
847,6159
849,12804
850,12698
851,12238
853,2352
854,26713
855,578
856,24
857,488
859,3224
860,12840
861,10491
864,12962
866,12995
867,13015
868,13079
869,510
870,3317
871,13265
872,13284
873,488
874,4065
875,2891
877,11435
879,488
880,13496
881,3026
883,4429
884,224
885,2891
886,13563
887,10001
888,13581
889,13581
891,6349
892,2419
892,13680
895,8452
896,12160
897,12160
898,13776
899,100036
900,11435
902,2419
902,13680
903,13859
905,13899
907,12238
909,13980
910,11435
912,13563
913,1090
916,12804
921,6159
922,4429
924,15217
925,5281
926,15002
927,4600
928,4600
929,6046
932,14158
934,14227
935,240
938,4385
939,14281
940,2636
941,7187
942,7187
943,7187
944,7187
946,14353
947,12238
948,11770
949,638
950,5714
953,18863
954,1150
955,11401
956,15344
963,6593
965,40
966,14520
967,240
967,40199
968,39996
975,240
976,14566
977,9076
978,2352
979,14597
980,14643
981,14674
982,13776
983,6593
984,14773
985,5602
986,40
994,7767
995,8500
996,3146
1018,5602
1024,108
1040,15127
1049,15148
1050,15156
1051,15175
1052,15189
1058,15206
1059,5026
1073,11676
1075,15254
1088,15287
1089,14392
1091,11770
1092,15378
1093,15389
1103,11770
1114,15459
1116,15488
1123,13015
1124,525
1125,15557
1162,6448
1164,223
1165,3224
1245,54441
1248,16785
1249,16834
1254,21669
1255,21684
1257,7145
1259,36693
1262,12995
1266,19769
1267,16842
1268,16356
1271,15217
1272,2034
1273,19499
1277,16225
1278,4956
1279,1188
1280,1188
1359,16378
1360,16391
1363,3224
1364,16435
1365,12995
1366,16513
1368,16544
1369,16566
1370,16589
1372,9181
1375,16513
1376,15488
1379,16767
1381,6431
1382,16860
1389,1884
1391,11218
1393,15459
1394,8452
1396,8452
1398,8452
1402,20646
1403,16888
1404,15488
1406,33485
1407,16919
1408,16938
1410,11770
1412,1884
1413,224
1414,16435
1416,1188
1417,10828
1420,17016
1421,1650
1422,1032
1427,1071
1428,2294
1429,5281
1430,17087
1433,10828
1436,17119
1439,17167
1440,5010
1441,5696
1443,1769
1444,17246
1448,17247
1452,9032
1479,17277
1480,40
1483,17279
1485,17281
1487,10828
1491,17329
1492,578
1493,18281
1494,607
1495,578
1498,18308
1499,76418
1523,17350
1534,29922
1535,893
1537,7017
1538,638
1541,578
1543,17407
1546,17439
1547,5572
1548,17447
82525,1152
241258,132876
602797,1636301
392207,82724
309886,58324
293767,1614
544404,72248
500656,1485104
581859,5281
551332,8557
430354,1276823
430354,1276825
465914,92784
661595,72133
426426,11218
505205,2303
71688,71068
105001,137143
248504,85822
567973,1264876
571625,2204456
797838,1943403
513584,40243
245698,9181
752803,2151104
250066,232858
174751,77003
547012,264113
684700,1260119
406994,567933
134411,76422
391698,6159
51588,54597
23759,57581
747779,222686
523366,1090549
104755,16848
735697,133398
560362,1323509
645689,7017
421792,95320
663866,1675779
38093,64140
664574,2512736
279229,239235
581531,1294527
149910,61244
342737,17439
64639,21526
332411,26713
48231,224
528985,110834
483184,63973
75900,133502
395841,74655
433501,144221
644714,480529
644714,480530
626393,1278722
333352,13079
475888,58164
357390,240774
357390,1503508
141043,8392
255798,4600
567797,75725
96936,1769
369192,16959
369192,16960
26388,95320
102362,19346
628534,45730
402298,8843
401246,56370
664996,564
788045,79437
252171,1289604
43642,64278
355196,1205254
601844,1276823
601844,1276825
363093,557736
539565,1176379
94047,64883
537788,1448842
961707,1513041
329981,1174090
641960,77162
400608,1057655
303991,69371
595813,1152054
304023,83923
426814,1039364
464882,105642
407448,14392
342657,1293710
345923,12995
70584,74661
42188,57446
670439,1216399
327418,34922
513268,1292560
476678,126774
261023,65167
557950,1193602
336201,1201582
73873,77162
362045,42804
318224,71797
437375,15858
110160,143593
886083,3274444
886083,3274445
528210,19684
65599,51534
218778,61069
113594,76100
456611,56340
664300,1976040
118737,1088681
576379,1374429
480857,20659
962558,1600064
432787,1449583
585268,35785
234284,131564
574151,1466075
524738,235430
553837,90502
27573,17167
667969,1182669
959558,1280765
394759,1628967
520318,59984
242095,125324
440762,19303
425373,129952
104524,207718
290762,19850
73529,571455
245473,38692
444539,90
158999,1045176
165213,557736
382272,144536
114155,122590
467660,1884
157370,1138699
419700,32593
570735,1264682
585077,1117479
435129,96677
268238,18844
449756,20028
492611,98521
123109,45996
589594,5917
79548,111094
256092,84981
248933,16794
37905,119195
548537,2128823
747688,70235
205321,85822
265297,2303
265297,1310844
196830,5058
370755,4429
395993,64141
41201,21768
43956,92317
734796,1706378
56590,90367
538225,88743
494974,98750
52454,97901
356149,1161014
670981,1132077
627463,1731915
61891,6046
334538,55439
360055,130791
227700,1263877
551808,1031943
665828,2419
736604,971292
791570,20310
55347,17439
302349,66212
587808,77123
86835,30715
500682,54040
449132,1462014
531454,42994
608980,69488
695596,87565
229297,1243
604872,12786
536841,55251
653569,566414
520360,76998
37932,62081
401905,45730
139567,9556
12819,61970
109091,578
122293,82518
522039,1774394
787298,1138129
179538,57865
507612,1462014
574982,1048552
77949,582918
724989,231705
59421,548666
502406,2675
685691,223
585378,1555636
50671,226771
820722,15602
38303,58375
50388,131081
568300,2232175
85949,82518
112949,5306
342917,34922
559974,92831
606154,111532
109421,1884
383140,1169157
340176,67075
426284,17282
321697,2034
384127,84722
72570,566328
345922,169448
512025,1155547
843847,5065
457136,1182269
615453,2367353
678489,2552254
396263,86978
405775,11694
414419,138
284303,1347619
457799,69237
184346,55499
536869,70500
570503,97142
323027,90367
338803,150150
257475,1072778
80389,589402
339259,1002647
37735,82511
293670,75915
337170,11694
49730,19850
56288,2294
271706,1608969
82695,70500
452910,137141
360249,22558
397837,45419
402331,97555
334543,1173102
81481,1294471
74018,66039
50087,65429
30061,74863
30061,90367
379170,152111
56832,144536
630392,32250
765245,1571805
389015,50767
44826,1032
454294,155531
524247,119419
44040,77147
341013,40684
450806,104507
245842,129952
51497,58189
241863,17282
433498,141884
109424,25598
277355,84335
633515,1692687
60307,33183
454227,3055
404733,240735
301337,13235
53457,144519
627290,2399829
627290,2399830
542178,5655
254320,122423
582913,57557
